,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Stanley Morgan Jr. (CIN),2021,11,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Demetric Felton Jr. (CLE),2021,11,0,0,0,0.0,0,0,0,3,2,0,0,0.0
Dezmon Patmon (BUF),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Quez Watkins (PHI),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Collin Johnson (NYG),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Daurice Fountain (CHI),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bryan Edwards (FA),2021,11,0,0,0,0.0,0,0,0,1,0,0,0,0.0
Ashton Dulin (IND),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Preston Williams (CAR),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Terrace Marshall Jr. (CAR),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
John Brown (FA),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Danny Amendola (FA),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Noah Brown (HOU),2021,11,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Josh Reynolds (DET),2021,11,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Johnson (FA),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Keelan Cole Sr. (LV),2021,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Allen Hurns (FA),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demarcus Robinson (FA),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2021,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Reagor (MIN),2021,11,1,3,-1,-1.0,0,0,0,0,0,0,0,-0.1
Tavon Austin (FA),2021,11,1,2,18,18.0,18,0,0,0,0,0,1,-0.2
Isaiah McKenzie (IND),2021,11,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Deebo Samuel (SF),2021,12,1,4,12,12.0,12,0,0,6,66,2,0,19.8
Jaylen Waddle (MIA),2021,12,9,10,137,15.2,57,5,1,0,0,0,0,19.7
Adam Thielen (CAR),2021,12,5,7,62,12.4,29,2,2,0,0,0,0,18.2
Kendrick Bourne (NE),2021,12,5,6,61,12.2,41,3,2,0,0,0,0,18.1
Tee Higgins (CIN),2021,12,6,8,114,19.0,32,2,1,0,0,0,0,17.4
DeSean Jackson (FA),2021,12,3,4,102,34.0,56,6,1,0,0,0,0,16.2
Van Jefferson (LAR),2021,12,3,9,93,31.0,79,4,1,0,0,0,0,15.3
Odell Beckham Jr. (FA),2021,12,5,10,81,16.2,54,4,1,0,0,0,0,14.1
Hunter Renfrow (LV),2021,12,8,9,134,16.8,54,6,0,1,2,0,0,13.6
Randall Cobb (FA),2021,12,4,5,95,23.8,54,5,1,0,0,0,1,13.5
Stefon Diggs (BUF),2021,12,7,9,74,10.6,28,1,1,0,0,0,0,13.4
Josh Reynolds (DET),2021,12,3,5,70,23.3,39,2,1,0,0,0,0,13.0
Darnell Mooney (CHI),2021,12,5,8,123,24.6,52,6,0,1,2,0,0,12.5
Russell Gage (TB),2021,12,6,7,62,10.3,15,0,1,0,0,0,0,12.2
Ashton Dulin (IND),2021,12,1,1,62,62.0,62,4,1,0,0,0,0,12.2
Cooper Kupp (LAR),2021,12,7,10,96,13.7,22,1,0,0,0,0,0,11.6
Michael Gallup (DAL),2021,12,5,8,106,21.2,41,5,0,0,0,0,0,10.6
Brandin Cooks (DAL),2021,12,3,5,45,15.0,40,3,1,0,0,0,0,10.5
Davante Adams (LV),2021,12,8,9,104,13.0,43,3,0,0,0,0,0,10.4
Cedrick Wilson Jr. (MIA),2021,12,7,10,104,14.9,51,4,0,0,0,0,0,10.4
DJ Moore (CHI),2021,12,4,10,103,25.8,64,4,0,0,0,0,0,10.3
Jakobi Meyers (LV),2021,12,5,8,98,19.6,38,4,0,0,0,0,0,9.8
Tyler Lockett (SEA),2021,12,3,5,96,32.0,55,6,0,0,0,0,0,9.6
Diontae Johnson (PIT),2021,12,9,14,95,10.6,16,0,0,0,0,0,0,9.5
Brandon Aiyuk (SF),2021,12,3,6,91,30.3,37,5,0,1,4,0,0,9.5
Justin Jefferson (MIN),2021,12,4,9,83,20.8,30,3,0,0,0,0,0,9.3
Freddie Swain (MIA),2021,12,1,2,32,32.0,32,2,1,0,0,0,0,9.2
Jarvis Landry (FA),2021,12,6,10,111,18.5,38,4,0,0,0,0,1,9.1
T.Y. Hilton (FA),2021,12,4,5,28,7.0,10,0,1,0,0,0,0,8.8
Nick Westbrook-Ikhine (TEN),2021,12,2,6,25,12.5,24,1,1,0,0,0,0,8.5
Keenan Allen (LAC),2021,12,7,10,85,12.1,24,1,0,0,0,0,0,8.5
Jauan Jennings (SF),2021,12,2,3,24,12.0,21,1,1,0,0,0,0,8.4
Chase Claypool (CHI),2021,12,3,8,82,27.3,41,5,0,0,0,0,0,8.2
Tavon Austin (FA),2021,12,2,2,21,10.5,14,0,1,0,0,0,0,8.1
Zay Jones (JAC),2021,12,5,7,59,11.8,35,2,0,1,4,0,0,6.3
Michael Pittman Jr. (IND),2021,12,4,10,53,13.3,23,1,0,0,0,0,0,5.3
Elijah Moore (NYJ),2021,12,4,8,46,11.5,22,1,0,1,7,0,0,5.3
Noah Brown (HOU),2021,12,6,9,53,8.8,15,0,0,0,0,0,0,5.3
Laquon Treadwell (SEA),2021,12,4,8,53,13.3,20,1,0,0,0,0,0,5.3
Marquise Brown (ARI),2021,12,8,10,51,6.4,11,0,0,0,0,0,0,5.1
Terry McLaurin (WAS),2021,12,4,7,51,12.8,20,1,0,0,0,0,0,5.1
Kenny Golladay (FA),2021,12,3,7,50,16.7,18,0,0,0,0,0,0,5.0
Marquez Valdes-Scantling (KC),2021,12,4,9,50,12.5,28,1,0,0,0,0,0,5.0
Lil'Jordan Humphrey (DEN),2021,12,3,5,47,15.7,24,1,0,0,0,0,0,4.7
Gabe Davis (BUF),2021,12,2,3,47,23.5,26,2,0,0,0,0,0,4.7
Braxton Berrios (MIA),2021,12,2,3,47,23.5,46,3,0,0,0,0,0,4.7
Cole Beasley (BUF),2021,12,5,5,46,9.2,14,0,0,0,0,0,0,4.6
DeAndre Carter (FA),2021,12,4,5,42,10.5,16,0,0,1,4,0,0,4.6
Marvin Jones Jr. (FA),2021,12,4,7,43,10.8,21,1,0,0,0,0,0,4.3
Damiere Byrd (FA),2021,12,4,5,42,10.5,19,0,0,0,0,0,0,4.2
Ja'Marr Chase (CIN),2021,12,3,3,39,13.0,16,0,0,0,0,0,0,3.9
Mike Williams (LAC),2021,12,4,8,39,9.8,13,0,0,0,0,0,0,3.9
Laviska Shenault Jr. (CAR),2021,12,5,9,33,6.6,24,1,0,0,0,0,0,3.3
Tre'Quan Smith (NO),2021,12,4,5,31,7.8,14,0,0,0,0,0,0,3.1
Rashod Bateman (BAL),2021,12,4,4,31,7.8,13,0,0,0,0,0,0,3.1
Jalen Reagor (MIN),2021,12,2,7,31,15.5,21,1,0,0,0,0,0,3.1
Emmanuel Sanders (FA),2021,12,3,3,28,9.3,17,0,0,0,0,0,0,2.8
Nico Collins (HOU),2021,12,2,5,28,14.0,20,1,0,0,0,0,0,2.8
John Ross (FA),2021,12,2,2,28,14.0,19,0,0,0,0,0,0,2.8
Darius Slayton (NYG),2021,12,3,4,40,13.3,18,0,0,1,-13,0,0,2.7
Tim Patrick (DEN),2021,12,2,3,26,13.0,19,0,0,0,0,0,0,2.6
Quez Watkins (PHI),2021,12,2,5,23,11.5,19,0,0,1,3,0,0,2.6
Jerry Jeudy (DEN),2021,12,2,3,25,12.5,13,0,0,0,0,0,0,2.5
Jakeem Grant Sr. (CLE),2021,12,2,4,25,12.5,13,0,0,1,0,0,0,2.5
Joshua Palmer (LAC),2021,12,2,2,25,12.5,18,0,0,0,0,0,0,2.5
Marquez Callaway (NO),2021,12,2,4,24,12.0,17,0,0,0,0,0,0,2.4
Keelan Cole Sr. (LV),2021,12,2,2,24,12.0,13,0,0,0,0,0,0,2.4
Brandon Zylstra (FA),2021,12,1,2,24,24.0,24,1,0,0,0,0,0,2.4
Jalen Guyton (FA),2021,12,2,3,23,11.5,15,0,0,0,0,0,0,2.3
Danny Amendola (FA),2021,12,3,5,23,7.7,11,0,0,0,0,0,0,2.3
Amon-Ra St. Brown (DET),2021,12,4,4,23,5.8,11,0,0,0,0,0,0,2.3
DeVonta Smith (PHI),2021,12,2,4,22,11.0,14,0,0,0,0,0,0,2.2
Tajae Sharpe (FA),2021,12,2,3,22,11.0,13,0,0,0,0,0,0,2.2
Cody Hollister (TEN),2021,12,2,4,22,11.0,14,0,0,0,0,0,0,2.2
Nelson Agholor (FA),2021,12,3,3,20,6.7,10,0,0,0,0,0,0,2.0
Ja'Marcus Bradley (PIT),2021,12,2,2,18,9.0,10,0,0,0,0,0,0,1.8
Albert Wilson (FA),2021,12,5,6,17,3.4,6,0,0,0,0,0,0,1.7
Courtland Sutton (DEN),2021,12,2,3,17,8.5,12,0,0,0,0,0,0,1.7
Mike Evans (TB),2021,12,3,6,16,5.3,9,0,0,0,0,0,0,1.6
Kalif Raymond (DET),2021,12,3,4,16,5.3,17,0,0,0,0,0,0,1.6
Chosen Anderson (FA),2021,12,1,4,15,15.0,15,0,0,0,0,0,0,1.5
Devin Duvernay (BAL),2021,12,1,2,2,2.0,2,0,0,1,13,0,0,1.5
Adam Humphries (FA),2021,12,2,2,14,7.0,8,0,0,0,0,0,0,1.4
Dez Fitzpatrick (PIT),2021,12,1,1,14,14.0,14,0,0,0,0,0,0,1.4
DK Metcalf (SEA),2021,12,1,4,13,13.0,13,0,0,0,0,0,0,1.3
Curtis Samuel (WAS),2021,12,1,1,9,9.0,9,0,0,1,4,0,0,1.3
J.J. Arcega-Whiteside (FA),2021,12,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Allen Lazard (NYJ),2021,12,2,6,13,6.5,7,0,0,0,0,0,0,1.3
Alex Erickson (WAS),2021,12,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Tyler Boyd (CIN),2021,12,2,2,13,6.5,9,0,0,0,0,0,0,1.3
Bryan Edwards (FA),2021,12,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Isaiah Ford (FA),2021,12,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Donovan Peoples-Jones (CLE),2021,12,2,5,10,5.0,6,0,0,0,0,0,0,1.0
Dee Eskridge (SEA),2021,12,2,3,10,5.0,9,0,0,0,0,0,0,1.0
Tyler Johnson (LV),2021,12,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Deonte Harty (BUF),2021,12,1,5,9,9.0,9,0,0,0,0,0,0,0.9
Pharoh Cooper (ARI),2021,12,1,2,6,6.0,6,0,0,1,3,0,0,0.9
Sammy Watkins (FA),2021,12,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Chris Godwin (TB),2021,12,4,5,24,6.0,9,0,0,1,3,0,1,0.7
Equanimeous St. Brown (CHI),2021,12,1,2,7,7.0,7,0,0,0,0,0,0,0.7
K.J. Osborn (MIN),2021,12,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Trent Sherfield (BUF),2021,12,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Jamison Crowder (FA),2021,12,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Olamide Zaccheaus (FA),2021,12,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Preston Williams (CAR),2021,12,1,1,4,4.0,4,0,0,0,0,0,0,0.4
James Washington (FA),2021,12,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Anthony Miller (PIT),2021,12,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Chester Rogers (FA),2021,12,1,3,2,2.0,2,0,0,0,0,0,0,0.2
Matt Cole (FA),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetric Felton Jr. (CLE),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kendall Hinton (DEN),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tylan Wallace (BAL),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah Coulter (FA),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquez Stevenson (CLE),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cam Sims (LV),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Scotty Miller (FA),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Michael Bandy (FA),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Frank Darby (ATL),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaelon Darden (CLE),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquise Goodwin (FA),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
John Brown (FA),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dede Westbrook (FA),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Greg Ward (PHI),2021,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
JoJo Natson (FA),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2021,12,5,7,31,6.2,13,0,0,6,14,0,0,0.0
Chris Moore (FA),2021,12,1,1,-4,-4.0,0,0,0,0,0,0,0,-0.4
Zach Pascal (ARI),2021,12,2,7,12,6.0,9,0,0,0,0,0,1,-0.8
J.J. Koski (FA),2021,12,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Justin Jefferson (MIN),2021,13,11,14,182,16.5,48,5,1,1,4,0,0,24.6
Diontae Johnson (PIT),2021,13,8,11,105,13.1,29,2,2,0,0,0,0,22.5
Tee Higgins (CIN),2021,13,9,14,138,15.3,29,3,1,0,0,0,0,19.8
Cooper Kupp (LAR),2021,13,8,10,129,16.1,43,4,1,0,0,0,0,18.9
Keenan Allen (LAC),2021,13,5,8,34,6.8,10,0,2,0,0,0,0,17.4
Deonte Harty (BUF),2021,13,4,8,96,24.0,70,4,1,1,3,0,0,15.9
Chris Godwin (TB),2021,13,15,17,143,9.5,36,3,0,1,9,0,0,15.2
Jalen Guyton (FA),2021,13,4,4,90,22.5,44,5,1,1,-1,0,0,14.9
Amon-Ra St. Brown (DET),2021,13,10,12,86,8.6,14,0,1,1,2,0,0,14.8
Elijah Moore (NYJ),2021,13,6,12,77,12.8,29,1,1,1,9,0,0,14.6
Tyler Lockett (SEA),2021,13,7,8,68,9.7,16,0,1,0,0,0,0,12.8
Jakeem Grant Sr. (CLE),2021,13,5,7,62,12.4,34,2,1,0,0,0,0,12.2
CeeDee Lamb (DAL),2021,13,7,13,89,12.7,25,3,0,1,33,0,0,12.2
Mike Williams (LAC),2021,13,5,7,110,22.0,47,6,0,0,0,0,0,11.0
Michael Pittman Jr. (IND),2021,13,6,8,77,12.8,17,0,0,2,33,0,0,11.0
Russell Gage (TB),2021,13,11,12,130,11.8,19,0,0,0,0,0,1,11.0
Lil'Jordan Humphrey (DEN),2021,13,2,2,49,24.5,25,2,1,0,0,0,0,10.9
K.J. Osborn (MIN),2021,13,4,7,47,11.8,21,1,1,0,0,0,0,10.7
Hunter Renfrow (LV),2021,13,9,10,102,11.3,28,1,0,0,0,0,0,10.2
Van Jefferson (LAR),2021,13,6,8,41,6.8,19,0,1,0,0,0,0,10.1
Sammy Watkins (FA),2021,13,4,6,39,9.8,15,0,1,0,0,0,0,9.9
Mike Evans (TB),2021,13,7,10,99,14.1,36,2,0,0,0,0,0,9.9
Michael Gallup (DAL),2021,13,5,9,36,7.2,17,0,1,0,0,0,0,9.6
Dee Eskridge (SEA),2021,13,3,3,35,11.7,17,0,1,0,0,0,0,9.5
DeAndre Hopkins (ARI),2021,13,2,2,32,16.0,20,1,1,0,0,0,0,9.2
Jaylen Waddle (MIA),2021,13,9,11,90,10.0,25,1,0,0,0,0,0,9.0
Gabe Davis (BUF),2021,13,2,4,30,15.0,16,0,1,0,0,0,0,9.0
Odell Beckham Jr. (FA),2021,13,2,5,28,14.0,27,1,1,0,0,0,0,8.8
Tyler Boyd (CIN),2021,13,5,7,85,17.0,32,3,0,0,0,0,0,8.5
Jerry Jeudy (DEN),2021,13,4,6,77,19.3,36,2,0,0,0,0,0,7.7
Josh Reynolds (DET),2021,13,4,7,69,17.3,28,2,0,0,0,0,0,6.9
Mack Hollins (ATL),2021,13,1,1,5,5.0,5,0,1,0,0,0,0,6.5
DeVante Parker (NE),2021,13,5,5,62,12.4,17,0,0,0,0,0,0,6.2
Ashton Dulin (IND),2021,13,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Jamison Crowder (FA),2021,13,4,6,62,15.5,19,0,0,0,0,0,0,6.2
Isaiah Ford (FA),2021,13,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Laquon Treadwell (SEA),2021,13,4,5,62,15.5,28,1,0,0,0,0,0,6.2
Quez Watkins (PHI),2021,13,3,3,60,20.0,28,2,0,0,0,0,0,6.0
DK Metcalf (SEA),2021,13,5,8,60,12.0,33,2,0,0,0,0,0,6.0
Brandon Aiyuk (SF),2021,13,3,6,55,18.3,21,1,0,0,0,0,0,5.5
Marquise Brown (ARI),2021,13,5,7,55,11.0,22,1,0,0,0,0,0,5.5
Brandin Cooks (DAL),2021,13,3,6,38,12.7,14,0,0,1,16,0,0,5.4
Chase Claypool (CHI),2021,13,2,3,52,26.0,40,3,0,1,2,0,0,5.4
Ja'Marr Chase (CIN),2021,13,5,8,52,10.4,14,0,0,0,0,0,0,5.2
Stefon Diggs (BUF),2021,13,4,7,51,12.8,26,1,0,0,0,0,0,5.1
Olamide Zaccheaus (FA),2021,13,3,5,44,14.7,30,2,0,1,2,0,0,4.6
Amari Cooper (CLE),2021,13,2,2,41,20.5,41,3,0,0,0,0,0,4.1
Adam Humphries (FA),2021,13,4,5,38,9.5,12,0,0,0,0,0,0,3.8
Kenny Golladay (FA),2021,13,3,5,37,12.3,20,1,0,0,0,0,0,3.7
Damiere Byrd (FA),2021,13,3,7,36,12.0,19,0,0,0,0,0,0,3.6
Ben Skowronek (LAR),2021,13,1,2,35,35.0,35,2,0,0,0,0,0,3.5
Kalif Raymond (DET),2021,13,2,2,33,16.5,24,1,0,0,0,0,0,3.3
Laviska Shenault Jr. (CAR),2021,13,3,5,30,10.0,17,0,0,3,1,0,0,3.1
Bryan Edwards (FA),2021,13,3,5,30,10.0,18,0,0,0,0,0,0,3.0
Darnell Mooney (CHI),2021,13,5,7,27,5.4,12,0,0,0,0,0,0,2.7
Albert Wilson (FA),2021,13,4,8,26,6.5,13,0,0,0,0,0,0,2.6
Terry McLaurin (WAS),2021,13,3,5,22,7.3,13,0,0,0,0,0,0,2.2
Emmanuel Sanders (FA),2021,13,3,6,22,7.3,19,0,0,0,0,0,0,2.2
Tyreek Hill (MIA),2021,13,2,5,22,11.0,13,0,0,0,0,0,0,2.2
T.Y. Hilton (FA),2021,13,2,2,22,11.0,14,0,0,0,0,0,0,2.2
Zay Jones (JAC),2021,13,3,5,21,7.0,13,0,0,0,0,0,0,2.1
Devin Duvernay (BAL),2021,13,2,3,21,10.5,18,0,0,0,0,0,0,2.1
Demarcus Robinson (FA),2021,13,2,2,21,10.5,12,0,0,0,0,0,0,2.1
Pharoh Cooper (ARI),2021,13,2,3,21,10.5,15,0,0,0,0,0,0,2.1
Zach Pascal (ARI),2021,13,1,3,6,6.0,6,0,0,1,12,0,0,1.8
Freddie Swain (MIA),2021,13,3,3,18,6.0,7,0,0,0,0,0,0,1.8
Trent Sherfield (BUF),2021,13,2,5,16,8.0,9,0,0,0,0,0,0,1.6
Corey Davis (NYJ),2021,13,2,3,15,7.5,10,0,0,0,0,0,0,1.5
Courtland Sutton (DEN),2021,13,2,6,15,7.5,10,0,0,0,0,0,0,1.5
DeVonta Smith (PHI),2021,13,2,4,15,7.5,13,0,0,0,0,0,0,1.5
Tre'Quan Smith (NO),2021,13,2,7,15,7.5,9,0,0,0,0,0,0,1.5
A.J. Green (FA),2021,13,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Noah Brown (HOU),2021,13,2,3,14,7.0,9,0,0,0,0,0,0,1.4
Byron Pringle (FA),2021,13,1,4,14,14.0,14,0,0,0,0,0,0,1.4
DeSean Jackson (FA),2021,13,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Darius Slayton (NYG),2021,13,2,7,13,6.5,9,0,0,0,0,0,0,1.3
Marquez Callaway (NO),2021,13,1,4,13,13.0,13,0,0,0,0,0,0,1.3
Mecole Hardman (FA),2021,13,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Braxton Berrios (MIA),2021,13,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Cole Beasley (BUF),2021,13,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Marvin Jones Jr. (FA),2021,13,2,3,11,5.5,6,0,0,0,0,0,0,1.1
Rondale Moore (ARI),2021,13,1,2,8,8.0,8,0,0,3,2,0,0,1.0
Malik Turner (IND),2021,13,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Tajae Sharpe (FA),2021,13,3,5,10,3.3,4,0,0,0,0,0,0,1.0
Jaydon Mickens (NYG),2021,13,2,2,10,5.0,12,0,0,0,0,0,0,1.0
Tim Patrick (DEN),2021,13,1,5,9,9.0,9,0,0,0,0,0,0,0.9
KhaDarel Hodge (FA),2021,13,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Tavon Austin (FA),2021,13,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Jauan Jennings (SF),2021,13,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Ray-Ray McCloud III (SF),2021,13,1,4,7,7.0,7,0,0,0,0,0,0,0.7
Kendall Hinton (DEN),2021,13,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Jalen Reagor (MIN),2021,13,1,1,7,7.0,7,0,0,1,0,0,0,0.7
Nelson Agholor (FA),2021,13,0,1,0,0.0,0,0,0,1,6,0,0,0.6
DeAndre Carter (FA),2021,13,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Dyami Brown (WAS),2021,13,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Tyler Johnson (LV),2021,13,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Breshad Perriman (FA),2021,13,1,3,5,5.0,5,0,0,0,0,0,0,0.5
Christian Kirk (JAC),2021,13,1,3,4,4.0,4,0,0,0,0,0,0,0.4
Denzel Mims (NYJ),2021,13,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Kendrick Bourne (NE),2021,13,0,0,0,0.0,0,0,0,1,3,0,0,0.3
Pooka Williams Jr. (FA),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dan Chisena (PIT),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rashod Bateman (BAL),2021,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cody White (PIT),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tylan Wallace (BAL),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nico Collins (HOU),2021,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (FA),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Davion Davis (FA),2021,13,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Smith (NYJ),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trenton Irwin (CIN),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Joshua Palmer (LAC),2021,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Stills (FA),2021,13,0,5,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rodney Adams (FA),2021,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
John Ross (FA),2021,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
James Washington (FA),2021,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2021,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2021,13,4,7,9,2.3,13,0,0,4,21,0,0,0.0
Allen Hurns (FA),2021,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Adam Thielen (CAR),2021,13,1,2,0,0.0,0,0,0,0,0,0,0,0.0
Chris Conley (TEN),2021,13,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2021,13,1,1,-1,-1.0,0,0,0,0,0,0,0,-0.1
Dede Westbrook (FA),2021,13,1,2,-2,-2.0,0,0,0,0,0,0,0,-0.2
Curtis Samuel (WAS),2021,13,1,1,-1,-1.0,0,0,0,2,-1,0,0,-0.2
Diontae Spencer (NYJ),2021,13,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
N'Keal Harry (FA),2021,13,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Travis Benjamin (FA),2021,13,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Davante Adams (LV),2021,14,10,13,121,12.1,38,2,2,0,0,0,0,24.1
Tyler Lockett (SEA),2021,14,5,9,142,28.4,55,7,1,0,0,0,0,22.2
Ja'Marr Chase (CIN),2021,14,5,8,77,15.4,32,2,2,1,6,0,0,20.3
Cooper Kupp (LAR),2021,14,13,15,123,9.5,44,3,1,0,0,0,0,18.3
