,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Marken Michel (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Golladay (FA),2020,8,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Noah Brown (HOU),2020,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Zay Jones (JAC),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taywan Taylor (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Fred Brown (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Washington (FA),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
River Cracraft (MIA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah McKenzie (IND),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Moore (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nelson Agholor (BAL),2020,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Adam Humphries (FA),2020,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cedrick Wilson Jr. (MIA),2020,8,0,2,0,0.0,0,0,0,2,-11,0,0,-1.1
Dante Pettis (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Richie James Jr. (FA),2020,9,9,13,184,20.4,47,9,1,0,0,0,0,24.4
Tyreek Hill (MIA),2020,9,9,18,113,12.6,28,2,2,1,8,0,0,24.1
Davante Adams (LV),2020,9,10,12,173,17.3,49,7,1,0,0,0,0,23.3
Breshad Perriman (FA),2020,9,5,7,101,20.2,50,4,2,0,0,0,0,22.1
DJ Chark Jr. (CAR),2020,9,7,12,146,20.9,73,6,1,0,0,0,0,20.6
Jerry Jeudy (DEN),2020,9,7,14,125,17.9,41,5,1,0,0,0,0,18.5
Christian Kirk (JAC),2020,9,5,8,123,24.6,56,6,1,0,0,0,0,18.3
Curtis Samuel (WAS),2020,9,9,9,105,11.7,28,2,1,3,13,0,0,17.8
Terry McLaurin (WAS),2020,9,7,8,115,16.4,68,4,1,0,0,0,0,17.5
Marquez Valdes-Scantling (KC),2020,9,2,4,53,26.5,52,4,2,0,0,0,0,17.3
Jakobi Meyers (LV),2020,9,12,14,169,14.1,33,4,0,0,0,0,0,16.9
DK Metcalf (SEA),2020,9,7,9,108,15.4,41,4,1,0,0,0,0,16.8
Keenan Allen (LAC),2020,9,9,11,103,11.4,27,1,1,0,0,0,0,16.3
Olamide Zaccheaus (FA),2020,9,4,6,103,25.8,51,7,1,0,0,0,0,16.3
A.J. Brown (PHI),2020,9,4,9,101,25.3,40,5,1,0,0,0,0,16.1
William Fuller V (FA),2020,9,5,5,100,20.0,77,4,1,0,0,0,0,16.0
JuJu Smith-Schuster (NE),2020,9,6,7,93,15.5,31,4,1,0,0,0,0,15.3
Brandin Cooks (DAL),2020,9,3,9,83,27.7,57,4,1,0,0,0,0,14.3
David Moore (FA),2020,9,4,6,71,17.8,55,4,1,0,0,0,0,13.1
Gabe Davis (BUF),2020,9,4,5,70,17.5,39,2,1,0,0,0,0,13.0
Preston Williams (CAR),2020,9,4,5,60,15.0,35,2,1,0,0,0,0,12.0
Stefon Diggs (BUF),2020,9,9,12,118,13.1,25,3,0,0,0,0,0,11.8
Nelson Agholor (BAL),2020,9,2,3,55,27.5,45,3,1,0,0,0,0,11.5
Julio Jones (FA),2020,9,5,7,54,10.8,21,1,1,0,0,0,0,11.4
CeeDee Lamb (DAL),2020,9,4,7,71,17.8,32,3,1,0,0,0,1,11.1
Cam Sims (LV),2020,9,3,4,110,36.7,45,7,0,0,0,0,0,11.0
Marvin Jones Jr. (FA),2020,9,3,4,43,14.3,16,0,1,0,0,0,0,10.3
John Brown (FA),2020,9,8,11,99,12.4,33,2,0,0,0,0,0,9.9
Emmanuel Sanders (FA),2020,9,4,5,38,9.5,12,0,1,0,0,0,0,9.8
KJ Hamler (DEN),2020,9,6,10,75,12.5,36,2,0,1,15,0,0,9.0
Tim Patrick (DEN),2020,9,4,9,29,7.3,9,0,1,0,0,0,0,8.9
Jamison Crowder (NYG),2020,9,2,2,26,13.0,20,1,1,0,0,0,0,8.6
Isaiah McKenzie (IND),2020,9,1,1,25,25.0,25,1,1,1,1,0,0,8.6
Diontae Johnson (PIT),2020,9,6,10,77,12.8,42,3,0,1,4,0,0,8.1
Mike Williams (LAC),2020,9,5,7,81,16.2,23,2,0,0,0,0,0,8.1
Allen Robinson II (LAR),2020,9,7,9,81,11.6,27,2,0,0,0,0,0,8.1
Danny Amendola (FA),2020,9,7,10,77,11.0,28,1,0,1,2,0,0,7.9
James Washington (FA),2020,9,1,2,17,17.0,17,0,1,0,0,0,0,7.7
Amari Cooper (CLE),2020,9,5,6,67,13.4,32,2,0,1,8,0,0,7.5
Tre'Quan Smith (NO),2020,9,1,2,14,14.0,14,0,1,0,0,0,0,7.4
Demarcus Robinson (FA),2020,9,3,3,34,11.3,28,1,1,0,0,0,1,7.4
Chase Claypool (CHI),2020,9,8,13,69,8.6,14,0,0,1,4,0,0,7.3
Brandon Powell (MIN),2020,9,1,1,9,9.0,9,0,1,1,4,0,0,7.3
Austin Mack (FA),2020,9,4,5,72,18.0,50,4,0,0,0,0,0,7.2
Mack Hollins (ATL),2020,9,1,1,11,11.0,11,0,1,0,0,0,0,7.1
Damiere Byrd (FA),2020,9,5,9,65,13.0,31,2,0,0,0,0,0,6.5
DeVante Parker (NE),2020,9,6,7,64,10.7,17,0,0,0,0,0,0,6.4
Justin Jefferson (MIN),2020,9,3,4,64,21.3,35,3,0,0,0,0,0,6.4
Mike Evans (TB),2020,9,4,6,64,16.0,22,1,0,0,0,0,0,6.4
Chosen Anderson (FA),2020,9,9,13,63,7.0,22,1,0,0,0,0,0,6.3
Denzel Mims (NYJ),2020,9,4,8,62,15.5,26,1,0,0,0,0,0,6.2
Hunter Renfrow (LV),2020,9,2,3,60,30.0,53,4,0,0,0,0,0,6.0
Sterling Shepard (NYG),2020,9,6,8,39,6.5,21,1,0,1,18,0,0,5.7
Michael Pittman Jr. (IND),2020,9,4,7,56,14.0,18,0,0,0,0,0,0,5.6
Zach Pascal (ARI),2020,9,5,6,55,11.0,20,1,0,0,0,0,0,5.5
DeMichael Harris (FA),2020,9,4,4,27,6.8,13,0,0,2,28,0,0,5.5
Larry Fitzgerald (FA),2020,9,4,5,54,13.5,17,0,0,0,0,0,0,5.4
Chris Conley (TEN),2020,9,7,8,52,7.4,21,1,0,0,0,0,0,5.2
Michael Thomas (NO),2020,9,5,6,51,10.2,20,1,0,0,0,0,0,5.1
Tyron Johnson (SF),2020,9,1,1,50,50.0,50,4,0,0,0,0,0,5.0
Mecole Hardman (NYJ),2020,9,3,4,48,16.0,32,2,0,0,0,0,0,4.8
Darnell Mooney (CHI),2020,9,5,11,43,8.6,22,1,0,0,0,0,0,4.3
Chris Godwin (TB),2020,9,3,6,41,13.7,20,1,0,0,0,0,0,4.1
Deonte Harty (BUF),2020,9,1,1,40,40.0,40,3,0,0,0,0,0,4.0
Tyler Lockett (SEA),2020,9,4,7,40,10.0,12,0,0,0,0,0,0,4.0
Cole Beasley (BUF),2020,9,3,3,39,13.0,23,1,0,0,0,0,0,3.9
Anthony Miller (PIT),2020,9,5,8,59,11.8,34,2,0,0,0,0,1,3.9
Marquise Brown (ARI),2020,9,3,5,38,12.7,20,1,0,0,0,0,0,3.8
Adam Thielen (CAR),2020,9,2,5,38,19.0,30,2,0,0,0,0,0,3.8
Willie Snead IV (FA),2020,9,4,4,37,9.3,14,0,0,0,0,0,0,3.7
Michael Gallup (DAL),2020,9,3,7,36,12.0,20,1,0,0,0,0,0,3.6
Jakeem Grant Sr. (CLE),2020,9,4,5,35,8.8,16,0,0,0,0,0,0,3.5
Antonio Brown (FA),2020,9,3,5,31,10.3,15,0,0,0,0,0,0,3.1
Quintez Cephus (DET),2020,9,2,2,31,15.5,20,1,0,0,0,0,0,3.1
Christian Blake (FA),2020,9,3,3,31,10.3,21,1,0,0,0,0,0,3.1
DeAndre Hopkins (ARI),2020,9,3,3,30,10.0,17,0,0,0,0,0,0,3.0
Marvin Hall (FA),2020,9,3,5,28,9.3,14,0,0,0,0,0,0,2.8
Brandon Zylstra (FA),2020,9,1,1,28,28.0,28,1,0,0,0,0,0,2.8
Riley Ridley (FA),2020,9,2,2,23,11.5,18,0,0,0,0,0,0,2.3
Randall Cobb (FA),2020,9,3,3,21,7.0,11,0,0,0,0,0,0,2.1
DJ Moore (CHI),2020,9,2,3,18,9.0,11,0,0,0,0,0,0,1.8
Ray-Ray McCloud III (SF),2020,9,2,2,16,8.0,8,0,0,0,0,0,0,1.6
Gunner Olszewski (PIT),2020,9,1,1,-1,-1.0,0,0,0,3,16,0,0,1.5
Marcus Johnson (FA),2020,9,2,7,14,7.0,10,0,0,0,0,0,0,1.4
River Cracraft (MIA),2020,9,2,5,13,6.5,8,0,0,0,0,0,0,1.3
Braxton Berrios (MIA),2020,9,1,1,13,13.0,13,0,0,0,0,0,0,1.3
DaeSean Hamilton (FA),2020,9,2,2,12,6.0,9,0,0,0,0,0,0,1.2
Miles Boykin (FA),2020,9,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Russell Gage (TB),2020,9,2,6,11,5.5,8,0,0,0,0,0,0,1.1
Marquez Callaway (DEN),2020,9,2,2,11,5.5,6,0,0,0,0,0,0,1.1
Tyler Johnson (LV),2020,9,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Andy Isabella (BAL),2020,9,2,3,10,5.0,6,0,0,0,0,0,0,1.0
Scotty Miller (FA),2020,9,1,3,10,10.0,10,0,0,0,0,0,0,1.0
Henry Ruggs III (FA),2020,9,0,3,0,0.0,0,0,0,1,10,0,0,1.0
C.J. Board (TEN),2020,9,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Isaiah Wright (FA),2020,9,3,3,30,10.0,15,0,0,0,0,0,1,1.0
Trent Taylor (CIN),2020,9,1,4,9,9.0,9,0,0,0,0,0,0,0.9
Jalen Guyton (FA),2020,9,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Collin Johnson (NYG),2020,9,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Malik Taylor (NYJ),2020,9,0,0,0,0.0,0,0,0,1,9,0,0,0.9
Darius Slayton (NYG),2020,9,1,1,6,6.0,6,0,0,1,2,0,0,0.8
Joe Reed (CHI),2020,9,0,1,0,0.0,0,0,0,2,7,0,0,0.7
Keelan Cole Sr. (LV),2020,9,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Cedrick Wilson Jr. (MIA),2020,9,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Cameron Batson (FA),2020,9,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Steven Sims Jr. (HOU),2020,9,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Darrius Shepherd (FA),2020,9,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Kristian Wilkerson (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dan Chisena (PIT),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malcolm Perry (FA),2020,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kirk Merritt (NO),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Westbrook-Ikhine (TEN),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2020,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
K.J. Osborn (MIN),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2020,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chad Beebe (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Badet (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daurice Fountain (CHI),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Byron Pringle (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Smith (NYJ),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bisi Johnson (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bryan Edwards (NO),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Stills (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dwayne Harris (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dez Bryant (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Noah Brown (HOU),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zay Jones (JAC),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Corey Davis (NYJ),2020,9,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gehrig Dieter (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kevin White (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jake Kumerow (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Devin Duvernay (BAL),2020,9,0,0,0,0.0,0,0,0,1,-1,0,0,-0.1
Laviska Shenault Jr. (CAR),2020,9,1,1,-1,-1.0,0,0,0,0,0,0,0,-0.1
KJ Hill Jr. (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Marquez Valdes-Scantling (KC),2020,10,4,6,149,37.3,78,7,1,0,0,0,0,20.9
DeAndre Hopkins (ARI),2020,10,7,12,127,18.1,43,6,1,0,0,0,0,18.7
Willie Snead IV (FA),2020,10,5,7,64,12.8,21,1,2,0,0,0,0,18.4
Diontae Johnson (PIT),2020,10,6,11,116,19.3,46,3,1,0,0,0,0,17.6
Chase Claypool (CHI),2020,10,4,10,56,14.0,15,0,2,2,-3,0,0,17.3
Cole Beasley (BUF),2020,10,11,13,109,9.9,22,1,1,0,0,0,0,16.9
Keelan Cole Sr. (LV),2020,10,5,7,47,9.4,13,0,1,0,0,0,0,16.7
Adam Thielen (CAR),2020,10,4,7,43,10.8,17,0,2,0,0,0,0,16.3
Marvin Jones Jr. (FA),2020,10,8,10,96,12.0,27,1,1,0,0,0,0,15.6
DJ Moore (CHI),2020,10,4,7,96,24.0,38,3,1,0,0,0,0,15.6
Tee Higgins (CIN),2020,10,7,9,115,16.4,54,4,1,0,0,0,1,15.5
Stefon Diggs (BUF),2020,10,10,10,93,9.3,21,2,1,0,0,0,0,15.3
JuJu Smith-Schuster (NE),2020,10,9,13,77,8.6,24,1,1,0,0,0,0,13.7
Mike Evans (TB),2020,10,6,11,77,12.8,22,1,1,0,0,0,0,13.7
Justin Jefferson (MIN),2020,10,8,10,135,16.9,54,5,0,0,0,0,0,13.5
Brandon Aiyuk (SF),2020,10,7,14,75,10.7,22,1,1,1,-8,0,0,12.7
Michael Pittman Jr. (IND),2020,10,7,8,101,14.4,40,5,0,1,21,0,0,12.2
Marvin Hall (FA),2020,10,2,3,61,30.5,55,4,1,0,0,0,0,12.1
Jakobi Meyers (LV),2020,10,5,7,59,11.8,26,1,0,0,0,0,0,10.9
Davante Adams (LV),2020,10,8,12,66,8.3,22,1,1,0,0,0,1,10.6
Jakeem Grant Sr. (CLE),2020,10,4,5,43,10.8,15,0,1,0,0,0,0,10.3
Terry McLaurin (WAS),2020,10,7,9,95,13.6,26,2,0,1,27,0,1,10.2
Keenan Allen (LAC),2020,10,3,7,39,13.0,15,0,1,0,0,0,0,9.9
Josh Reynolds (DET),2020,10,8,10,94,11.8,21,1,0,0,0,0,0,9.4
Darius Slayton (NYG),2020,10,5,7,93,18.6,40,4,0,0,0,0,0,9.3
Chris Godwin (TB),2020,10,6,6,92,15.3,31,3,0,0,0,0,0,9.2
DaeSean Hamilton (FA),2020,10,4,6,33,8.3,13,0,1,0,0,0,1,7.3
John Brown (FA),2020,10,6,8,72,12.0,31,2,0,0,0,0,0,7.2
Jerry Jeudy (DEN),2020,10,4,8,68,17.0,26,1,0,0,0,0,0,6.8
Corey Davis (NYJ),2020,10,5,6,67,13.4,20,1,0,0,0,0,0,6.7
Tyler Lockett (SEA),2020,10,5,9,66,13.2,39,2,0,0,0,0,0,6.6
Antonio Brown (FA),2020,10,7,8,69,9.9,25,1,0,1,-3,0,0,6.6
Tim Patrick (DEN),2020,10,4,6,61,15.3,27,1,0,0,0,0,0,6.1
Isaiah Wright (FA),2020,10,6,6,59,9.8,22,1,0,0,0,0,0,5.9
DJ Chark Jr. (CAR),2020,10,4,5,56,14.0,21,1,0,0,0,0,0,5.6
Cam Sims (LV),2020,10,4,5,54,13.5,19,0,0,0,0,0,0,5.4
Cooper Kupp (LAR),2020,10,5,7,50,10.0,31,2,0,0,0,0,0,5.0
KJ Hamler (DEN),2020,10,4,10,50,12.5,27,1,0,0,0,0,0,5.0
Rashard Higgins (FA),2020,10,3,4,48,16.0,21,1,0,0,0,0,0,4.8
Sterling Shepard (NYG),2020,10,6,6,47,7.8,27,1,0,0,0,0,0,4.7
Isaiah McKenzie (IND),2020,10,1,1,2,2.0,2,0,0,0,0,0,0,4.7
Jalen Reagor (MIN),2020,10,4,7,47,11.8,16,0,0,0,0,0,0,4.7
Steven Sims Jr. (HOU),2020,10,5,6,46,9.2,23,1,0,0,0,0,0,4.6
Devin Duvernay (BAL),2020,10,3,3,45,15.0,19,0,0,0,0,0,0,4.5
Golden Tate (FA),2020,10,2,5,44,22.0,38,2,0,0,0,0,0,4.4
Chris Conley (TEN),2020,10,4,8,43,10.8,18,0,0,0,0,0,0,4.3
Allen Robinson II (LAR),2020,10,6,9,43,7.2,24,1,0,0,0,0,0,4.3
Tyler Boyd (CIN),2020,10,6,8,41,6.8,20,1,0,0,0,0,0,4.1
Randall Cobb (FA),2020,10,3,5,41,13.7,29,1,0,0,0,0,0,4.1
T.Y. Hilton (FA),2020,10,4,5,40,10.0,12,0,0,0,0,0,0,4.0
Brandin Cooks (DAL),2020,10,6,8,39,6.5,10,0,0,0,0,0,0,3.9
Greg Ward (PHI),2020,10,5,6,39,7.8,16,0,0,0,0,0,0,3.9
Mike Williams (LAC),2020,10,2,5,38,19.0,28,1,0,0,0,0,0,3.8
William Fuller V (FA),2020,10,5,8,38,7.6,12,0,0,0,0,0,0,3.8
Freddie Swain (MIA),2020,10,3,4,37,12.3,21,1,0,0,0,0,0,3.7
Robert Woods (HOU),2020,10,5,6,33,6.6,8,0,0,1,3,0,0,3.6
Zach Pascal (ARI),2020,10,4,5,33,8.3,18,0,0,0,0,0,0,3.3
DeVante Parker (NE),2020,10,2,7,31,15.5,23,1,0,0,0,0,0,3.1
Henry Ruggs III (FA),2020,10,3,4,31,10.3,21,1,0,0,0,0,0,3.1
Hunter Renfrow (LV),2020,10,2,2,30,15.0,25,1,0,0,0,0,0,3.0
James Washington (FA),2020,10,2,2,30,15.0,16,0,0,0,0,0,0,3.0
Jarvis Landry (FA),2020,10,3,5,29,9.7,18,0,0,0,0,0,0,2.9
DK Metcalf (SEA),2020,10,2,4,28,14.0,19,0,0,0,0,0,0,2.8
Anthony Miller (PIT),2020,10,2,7,28,14.0,21,1,0,0,0,0,0,2.8
Christian Kirk (JAC),2020,10,4,6,27,6.8,9,0,0,0,0,0,0,2.7
Michael Thomas (NO),2020,10,2,7,27,13.5,15,0,0,0,0,0,0,2.7
Malcolm Perry (FA),2020,10,2,2,21,10.5,13,0,0,1,6,0,0,2.7
Kendrick Bourne (NE),2020,10,4,5,26,6.5,11,0,0,0,0,0,0,2.6
Auden Tate (ARI),2020,10,2,4,24,12.0,19,0,0,0,0,0,0,2.4
Jalen Guyton (FA),2020,10,4,6,24,6.0,9,0,0,0,0,0,0,2.4
DeMichael Harris (FA),2020,10,1,1,21,21.0,21,1,0,0,0,0,0,2.1
A.J. Brown (PHI),2020,10,1,4,21,21.0,21,1,0,0,0,0,0,2.1
Chosen Anderson (FA),2020,10,4,6,21,5.3,9,0,0,0,0,0,0,2.1
David Moore (FA),2020,10,2,3,16,8.0,9,0,0,1,2,0,0,1.8
Chad Beebe (FA),2020,10,2,2,16,8.0,12,0,0,0,0,0,0,1.6
Donovan Peoples-Jones (CLE),2020,10,2,2,16,8.0,10,0,0,0,0,0,0,1.6
Bryan Edwards (NO),2020,10,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Van Jefferson (LAR),2020,10,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Marquise Brown (ARI),2020,10,2,7,14,7.0,8,0,0,0,0,0,0,1.4
Andy Isabella (BAL),2020,10,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Larry Fitzgerald (FA),2020,10,2,5,13,6.5,9,0,0,0,0,0,0,1.3
Curtis Samuel (WAS),2020,10,3,5,8,2.7,6,0,0,3,4,0,0,1.2
Danny Amendola (FA),2020,10,3,3,10,3.3,8,0,0,0,0,0,0,1.0
Quintez Cephus (DET),2020,10,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Austin Mack (FA),2020,10,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Nelson Agholor (BAL),2020,10,1,4,8,8.0,8,0,0,0,0,0,0,0.8
Travis Fulgham (FA),2020,10,1,5,8,8.0,8,0,0,0,0,0,0,0.8
Cameron Batson (FA),2020,10,2,2,8,4.0,5,0,0,0,0,0,0,0.8
Richie James Jr. (FA),2020,10,3,5,26,8.7,14,0,0,0,0,0,1,0.6
Zay Jones (JAC),2020,10,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Kenny Stills (FA),2020,10,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Emmanuel Sanders (FA),2020,10,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Deonte Harty (BUF),2020,10,4,4,24,6.0,11,0,0,0,0,0,1,0.4
Scotty Miller (FA),2020,10,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Darnell Mooney (CHI),2020,10,2,2,3,1.5,3,0,0,0,0,0,0,0.3
Ray-Ray McCloud III (SF),2020,10,2,2,4,2.0,4,0,0,1,-1,0,0,0.3
Mack Hollins (ATL),2020,10,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Dan Chisena (PIT),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Westbrook-Ikhine (TEN),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
K.J. Osborn (MIN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hill Jr. (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Terry Godwin (FA),2020,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
N'Keal Harry (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Collin Johnson (NYG),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Riley Ridley (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Watson (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Badet (FA),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquez Callaway (DEN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Joe Reed (CHI),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gabe Davis (BUF),2020,10,0,3,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Hightower (LAC),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bisi Johnson (FA),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Juwann Winfree (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Miles Boykin (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Johnson (LV),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyron Johnson (SF),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tre'Quan Smith (NO),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Alshon Jeffery (FA),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
A.J. Green (FA),2020,10,0,5,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Taylor (CIN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Johnson (FA),2020,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2020,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
River Cracraft (MIA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Board (TEN),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Damiere Byrd (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
