Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Davante Adams ,LV,WR,1.0,14,115,8.21,149,10.64,1374,98.14,11.95,56,29.07,34,2.43,18,1.29,0,0.0,0,0.0,0.0,0,0.0,115,8.21,149,10.64,1,0.07,0.01,1.0,243.4,17.39,17.05,9.82,15.62,2,1,3,2,6,3.67,4.0,18.6,300.9,21.49,20.55,11.12,19.27,1,2,2,1,8,3.67,9.0,23.06,358.4,25.6,24.05,12.47,22.95,1,1,2,2,8,6.0,10.0,27.72
Tyreek Hill ,MIA,WR,1.0,15,87,5.8,135,9.0,1276,85.07,14.67,75,31.13,38,2.53,15,1.0,13,0.87,123,8.2,9.46,2,0.13,100,6.67,148,9.87,0,0.0,0.0,1.0,241.9,16.13,15.3,9.98,14.43,1,2,4,4,4,4.0,8.0,18.36,285.4,19.03,16.8,10.99,17.11,1,1,5,3,5,6.5,8.0,21.49,328.9,21.93,18.3,12.11,19.81,1,1,3,5,5,6.5,10.0,23.88
Stefon Diggs ,BUF,WR,1.0,16,127,7.94,166,10.38,1535,95.94,12.09,55,27.94,32,2.0,8,0.5,1,0.06,1,0.06,1.0,0,0.0,128,8.0,167,10.44,0,0.0,0.0,1.0,201.6,12.6,10.75,7.02,12.31,2,4,5,2,3,1.67,2.5,12.88,265.1,16.57,14.35,7.47,16.41,0,2,7,2,5,7.0,7.0,20.13,328.6,20.54,18.35,8.02,20.57,0,2,5,4,5,7.0,9.0,24.31
Calvin Ridley ,JAC,WR,1.0,15,90,6.0,143,9.53,1374,91.6,15.27,63,29.13,36,2.4,9,0.6,5,0.33,1,0.07,0.2,0,0.0,95,6.33,148,9.87,1,0.07,0.01,1.0,191.5,12.77,12.3,7.27,12.36,3,1,5,2,4,2.75,2.0,13.96,236.5,15.77,14.8,8.22,15.24,3,0,5,3,4,4.0,2.33,17.09,281.5,18.77,17.3,9.25,18.13,2,1,2,6,4,4.0,5.0,20.18
DeAndre Hopkins ,ARI,WR,1.0,16,115,7.19,160,10.0,1407,87.94,12.23,60,28.81,35,2.19,6,0.38,1,0.06,1,0.06,1.0,0,0.0,116,7.25,161,10.06,2,0.12,0.02,1.0,172.8,10.8,12.0,6.08,10.94,6,1,2,4,3,1.29,1.17,12.26,230.3,14.39,16.0,7.04,14.46,2,5,0,5,4,1.29,4.5,16.48,287.8,17.99,20.0,8.18,17.92,2,4,1,2,7,1.67,4.5,20.03
A.J. Brown ,PHI,WR,1.0,14,70,5.0,106,7.57,1075,76.79,15.36,73,31.29,28,2.0,11,0.79,0,0.0,0,0.0,0.0,0,0.0,70,5.0,106,7.57,1,0.07,0.01,1.0,177.5,12.68,13.2,6.84,12.47,3,2,2,4,3,1.8,2.33,13.79,212.5,15.18,15.95,7.51,15.01,3,2,2,2,5,1.8,2.33,16.17,247.5,17.68,18.15,8.26,17.57,1,3,3,2,5,2.5,7.0,19.83
William Fuller V ,FA,WR,6.0,11,53,4.82,75,6.82,879,79.91,16.58,77,30.73,28,2.55,8,0.73,1,0.09,0,0.0,0.0,0,0.0,54,4.91,76,6.91,0,0.0,0.0,1.0,135.9,12.35,11.4,7.77,11.76,2,1,4,2,2,2.67,2.0,12.95,162.4,14.76,13.8,8.39,14.2,2,0,4,3,2,4.5,2.5,16.17,188.9,17.17,15.8,9.08,16.67,1,1,4,2,3,4.5,5.0,18.8
Brandon Aiyuk ,SF,WR,1.0,12,60,5.0,96,8.0,748,62.33,12.47,49,23.0,14,1.17,5,0.42,6,0.5,77,6.42,12.83,2,0.17,66,5.5,102,8.5,0,0.0,0.0,1.0,124.5,10.38,11.75,4.93,11.07,3,1,5,3,0,2.0,1.0,12.37,154.5,12.88,15.35,6.06,13.43,3,1,2,6,0,2.0,2.0,15.3,184.5,15.38,18.6,7.33,15.74,3,1,1,5,2,2.0,2.33,17.89
Keenan Allen ,LAC,WR,1.0,14,100,7.14,147,10.5,992,70.86,9.92,28,19.64,10,0.71,8,0.57,1,0.07,-1,-0.07,-1.0,0,0.0,101,7.21,148,10.57,2,0.14,0.02,1.0,145.1,10.36,10.55,5.07,10.98,3,2,6,2,1,1.8,1.0,11.9,195.1,13.94,13.55,6.88,14.08,2,3,3,3,3,1.8,3.0,15.14,245.1,17.51,16.3,8.85,17.11,2,2,4,2,4,2.5,3.0,18.09
DK Metcalf ,SEA,WR,2.0,16,83,5.19,129,8.06,1303,81.44,15.7,62,32.12,37,2.31,10,0.62,0,0.0,0,0.0,0.0,0,0.0,83,5.19,129,8.06,1,0.06,0.01,1.0,188.3,11.77,11.35,7.42,11.34,5,1,3,5,2,1.67,1.4,12.2,229.8,14.36,13.85,8.48,13.78,4,2,2,4,4,1.67,2.0,14.57,271.3,16.96,16.35,9.62,16.22,3,2,3,4,4,2.2,2.67,17.23
Chris Godwin ,TB,WR,1.0,12,65,5.42,84,7.0,840,70.0,12.92,47,28.17,23,1.92,7,0.58,0,0.0,0,0.0,0.0,0,0.0,65,5.42,84,7.0,0,0.0,0.0,1.0,126.0,10.5,9.65,6.06,10.64,3,2,4,2,1,1.4,1.0,10.78,158.5,13.21,12.95,6.5,13.54,2,1,6,2,1,3.0,1.5,14.5,191.0,15.92,16.3,7.06,16.46,2,1,3,4,2,3.0,3.0,17.69
Justin Jefferson ,MIN,WR,1.0,16,88,5.5,125,7.81,1400,87.5,15.91,71,31.44,39,2.44,7,0.44,1,0.06,2,0.12,2.0,0,0.0,89,5.56,126,7.88,0,0.0,0.0,1.0,186.2,11.64,10.35,8.13,10.96,5,2,3,2,4,1.29,1.2,11.32,230.2,14.39,13.35,9.14,13.55,4,2,3,3,4,1.67,1.75,14.16,274.2,17.14,16.05,10.21,16.15,4,2,2,3,5,1.67,2.0,16.61
Adam Thielen ,CAR,WR,1.0,15,74,4.93,108,7.2,925,61.67,12.5,51,23.33,18,1.2,14,0.93,3,0.2,15,1.0,5.0,0,0.0,77,5.13,111,7.4,0,0.0,0.0,1.0,180.0,12.0,11.1,7.71,11.45,5,2,1,3,4,1.14,1.4,11.81,217.0,14.47,12.6,8.76,13.77,4,2,2,3,4,1.5,1.75,13.79,254.0,16.93,14.1,9.86,16.1,4,2,2,2,5,1.5,1.75,15.52
Mike Evans ,TB,WR,3.0,16,70,4.38,109,6.81,1006,62.88,14.37,50,23.38,29,1.81,13,0.81,0,0.0,0,0.0,0.0,0,0.0,70,4.38,109,6.81,0,0.0,0.0,1.0,178.6,11.16,10.95,7.11,10.87,4,2,5,3,2,1.67,1.25,11.65,213.6,13.35,13.3,8.17,12.93,4,2,5,3,2,1.67,1.25,13.63,248.6,15.54,15.5,9.27,15.01,4,2,4,3,3,1.67,1.5,15.62
Amari Cooper ,CLE,WR,1.0,16,92,5.75,130,8.12,1114,69.62,12.11,69,27.25,26,1.62,5,0.31,6,0.38,14,0.88,2.33,0,0.0,98,6.12,136,8.5,0,0.0,0.0,1.0,144.8,9.05,8.55,5.71,9.31,4,5,4,2,1,0.78,0.75,9.46,190.8,11.92,13.05,6.78,12.1,3,2,8,1,2,2.2,1.0,13.52,236.8,14.8,15.75,7.97,14.84,3,1,7,3,2,3.0,1.67,16.53
Allen Robinson II ,LAR,WR,1.0,16,102,6.38,151,9.44,1250,78.12,12.25,42,26.62,27,1.69,6,0.38,1,0.06,-1,-0.06,-1.0,0,0.0,103,6.44,152,9.5,0,0.0,0.0,1.0,160.9,10.06,8.2,5.51,10.44,4,6,1,2,3,0.6,1.25,9.95,211.9,13.24,11.05,6.42,13.62,2,6,2,3,3,1.0,3.0,13.3,262.9,16.43,14.3,7.44,16.76,2,3,4,3,4,2.2,3.5,16.9
JuJu Smith-Schuster ,NE,WR,1.0,16,97,6.06,128,8.0,831,51.94,8.57,31,19.25,14,0.88,9,0.56,0,0.0,0,0.0,0.0,0,0.0,97,6.06,128,8.0,1,0.06,0.01,1.0,137.1,8.57,9.1,6.01,8.7,6,2,4,3,1,1.0,0.67,9.48,185.6,11.6,13.35,6.65,11.83,5,2,4,3,2,1.29,1.0,13.02,234.1,14.63,16.9,7.39,14.95,4,2,2,5,3,1.67,2.0,16.47
Robert Woods ,HOU,WR,1.0,16,90,5.62,129,8.06,936,58.5,10.4,56,22.75,19,1.19,6,0.38,24,1.5,155,9.69,6.46,2,0.12,114,7.12,153,9.56,1,0.06,0.01,1.0,155.1,9.69,9.05,6.01,9.84,6,3,3,2,2,0.78,0.67,10.01,200.1,12.51,12.15,6.68,12.73,6,1,4,3,2,1.29,0.83,13.01,245.1,15.32,14.9,7.5,15.6,2,5,2,5,2,1.29,3.5,16.2
Terry McLaurin ,WAS,WR,2.0,15,87,5.8,134,8.93,1118,74.53,12.85,68,28.87,28,1.87,4,0.27,2,0.13,30,2.0,15.0,0,0.0,89,5.93,136,9.07,1,0.07,0.01,1.0,136.8,9.12,8.6,5.1,9.65,3,6,3,2,1,0.67,1.0,9.7,180.3,12.02,11.2,5.96,12.59,3,2,6,2,2,2.0,1.33,12.95,223.8,14.92,14.7,6.89,15.52,3,1,5,3,3,2.75,2.0,16.38
Julio Jones ,FA,WR,3.0,9,51,5.67,68,7.56,771,85.67,15.12,44,28.44,22,2.44,3,0.33,0,0.0,0,0.0,0.0,0,0.0,51,5.67,68,7.56,0,0.0,0.0,0.93,95.1,10.57,9.7,7.36,10.2,3,1,2,2,1,1.25,1.0,9.81,120.6,13.4,13.7,8.42,12.88,3,0,3,1,2,2.0,1.0,12.94,146.1,16.23,16.4,9.54,15.56,3,0,2,2,2,2.0,1.33,15.26
DJ Moore ,CHI,WR,1.0,15,66,4.4,118,7.87,1193,79.53,18.08,74,36.27,39,2.6,4,0.27,2,0.13,22,1.47,11.0,0,0.0,68,4.53,120,8.0,0,0.0,0.0,1.0,145.5,9.7,9.3,5.51,10.07,5,3,3,3,1,0.88,0.8,10.15,178.5,11.9,11.8,5.93,12.48,4,3,2,5,1,1.14,1.5,12.67,211.5,14.1,14.3,6.43,14.92,2,5,2,5,1,1.14,3.0,15.27
Diontae Johnson ,PIT,WR,1.0,15,88,5.87,144,9.6,923,61.53,10.49,47,22.07,19,1.27,7,0.47,3,0.2,15,1.0,5.0,0,0.0,91,6.07,147,9.8,1,0.07,0.01,1.0,133.8,8.92,9.6,6.43,8.91,6,1,4,3,1,1.14,0.67,10.05,177.8,11.85,11.1,7.73,11.64,5,1,2,5,2,1.5,1.4,12.31,221.8,14.79,14.1,9.17,14.32,3,2,3,3,4,2.0,2.33,15.35
Chosen Anderson ,FA,WR,1.0,16,95,5.94,136,8.5,1096,68.5,11.54,75,28.12,25,1.56,3,0.19,4,0.25,15,0.94,3.75,0,0.0,99,6.19,140,8.75,1,0.06,0.01,1.0,129.1,8.07,7.55,4.66,8.73,6,4,4,1,1,0.6,0.33,8.58,176.6,11.04,10.6,5.12,12.01,3,5,5,2,1,1.0,1.0,11.8,224.1,14.01,14.35,5.75,15.24,3,4,2,6,1,1.29,2.33,15.42
Brandin Cooks ,DAL,WR,1.0,15,81,5.4,119,7.93,1150,76.67,14.2,57,26.73,32,2.13,6,0.4,0,0.0,0,0.0,0.0,0,0.0,81,5.4,119,7.93,0,0.0,0.0,1.0,151.0,10.07,8.5,8.15,9.47,5,4,2,1,3,0.67,0.8,9.41,191.5,12.77,10.5,9.27,11.98,4,4,2,2,3,0.88,1.25,11.66,232.0,15.47,13.0,10.45,14.5,3,3,4,2,3,1.5,1.67,14.33
Curtis Samuel ,WAS,WR,1.0,15,77,5.13,97,6.47,851,56.73,11.05,44,22.87,16,1.07,3,0.2,41,2.73,200,13.33,4.88,2,0.13,118,7.87,138,9.2,0,0.0,0.0,1.0,135.1,9.01,7.7,5.32,9.43,6,3,3,3,0,0.67,0.5,9.09,173.6,11.57,10.2,6.0,12.1,5,3,2,4,1,0.88,1.0,11.64,212.1,14.14,12.7,6.77,14.77,3,4,2,5,1,1.14,2.0,14.35
Cooper Kupp ,LAR,WR,2.0,15,92,6.13,124,8.27,974,64.93,10.59,55,24.6,20,1.33,3,0.2,4,0.27,33,2.2,8.25,0,0.0,96,6.4,128,8.53,1,0.07,0.01,1.0,116.7,7.78,6.6,4.34,8.57,6,5,2,2,0,0.36,0.33,7.95,162.7,10.85,10.5,5.38,11.66,4,5,2,2,2,0.67,1.0,11.41,208.7,13.91,13.0,6.54,14.66,2,5,4,1,3,1.14,2.0,14.37
CeeDee Lamb ,DAL,WR,2.0,16,74,4.62,111,6.94,935,58.44,12.64,52,27.0,29,1.81,5,0.31,10,0.62,82,5.12,8.2,1,0.06,84,5.25,121,7.56,1,0.06,0.01,1.0,143.7,8.98,6.5,5.98,9.13,6,3,4,1,2,0.78,0.5,8.3,180.7,11.29,9.5,6.23,11.7,3,6,3,2,2,0.78,1.33,11.02,217.7,13.61,12.5,6.6,14.3,2,6,3,3,2,1.0,2.5,13.94
Corey Davis ,NYJ,WR,1.0,14,65,4.64,92,6.57,984,70.29,15.14,75,26.79,24,1.71,5,0.36,0,0.0,0,0.0,0.0,0,0.0,65,4.64,92,6.57,1,0.07,0.02,1.0,126.4,9.03,8.25,7.11,8.79,4,3,4,1,2,1.0,0.75,9.01,158.9,11.35,10.25,8.36,10.93,4,3,4,1,2,1.0,0.75,10.87,191.4,13.67,12.25,9.67,13.06,3,4,3,2,2,1.0,1.33,12.88
Jamison Crowder ,NYG,WR,2.0,12,59,4.92,89,7.42,699,58.25,11.85,69,25.58,17,1.42,6,0.5,1,0.08,14,1.17,14.0,0,0.0,60,5.0,90,7.5,0,0.0,0.0,1.0,113.0,9.42,7.6,7.38,9.08,5,2,1,3,1,0.71,0.8,8.81,142.5,11.88,9.6,8.26,11.47,4,3,1,1,3,0.71,1.0,10.84,172.0,14.33,12.2,9.22,13.86,4,2,1,2,3,1.0,1.25,13.29
Tyler Boyd ,CIN,WR,1.0,15,79,5.27,110,7.33,841,56.07,10.65,72,18.73,10,0.67,4,0.27,5,0.33,49,3.27,9.8,0,0.0,84,5.6,115,7.67,0,0.0,0.0,1.0,113.6,7.57,7.9,5.34,7.92,7,3,3,2,0,0.5,0.29,8.21,153.1,10.21,10.4,6.53,10.45,6,2,3,3,1,0.88,0.67,10.75,192.6,12.84,12.9,7.88,12.91,4,3,3,3,2,1.14,1.25,13.27
Cole Beasley ,BUF,WR,2.0,15,82,5.47,107,7.13,967,64.47,11.79,35,20.67,17,1.13,4,0.27,0,0.0,0,0.0,0.0,0,0.0,82,5.47,107,7.13,0,0.0,0.0,1.0,125.5,8.37,7.3,4.98,8.91,6,3,4,1,1,0.67,0.33,8.42,166.5,11.1,9.5,6.2,11.51,4,5,2,2,2,0.67,1.0,10.75,207.5,13.83,12.0,7.53,14.07,3,4,4,1,3,1.14,1.33,13.35
Emmanuel Sanders ,FA,WR,12.0,14,61,4.36,82,5.86,726,51.86,11.9,51,21.21,14,1.0,5,0.36,1,0.07,12,0.86,12.0,0,0.0,62,4.43,83,5.93,0,0.0,0.0,1.0,103.8,7.41,8.45,4.21,8.23,4,4,6,0,0,0.75,0.0,8.47,134.3,9.59,10.55,5.4,10.3,4,3,5,2,0,1.0,0.5,10.6,164.8,11.77,12.55,6.73,12.32,3,4,5,1,1,1.0,0.67,12.45
Marquise Brown ,ARI,WR,2.0,16,58,3.62,100,6.25,769,48.06,13.26,70,24.88,25,1.56,8,0.5,1,0.06,1,0.06,1.0,0,0.0,59,3.69,101,6.31,0,0.0,0.0,1.0,125.0,7.81,8.55,4.86,8.37,6,3,4,3,0,0.78,0.5,8.76,154.0,9.62,10.55,5.48,10.3,6,3,4,3,0,0.78,0.5,10.53,183.0,11.44,12.55,6.17,12.23,5,2,6,3,0,1.29,0.6,12.57
Tee Higgins ,CIN,WR,2.0,16,67,4.19,108,6.75,908,56.75,13.55,67,24.31,22,1.38,6,0.38,5,0.31,28,1.75,5.6,0,0.0,72,4.5,113,7.06,1,0.06,0.01,1.0,127.6,7.98,7.3,5.57,8.25,7,3,2,4,0,0.6,0.57,8.15,161.1,10.07,9.6,6.42,10.35,5,3,3,5,0,1.0,1.0,10.44,194.6,12.16,11.8,7.31,12.46,5,3,3,4,1,1.0,1.0,12.37
Chase Claypool ,CHI,WR,2.0,16,62,3.88,109,6.81,873,54.56,14.08,84,27.94,26,1.62,9,0.56,10,0.62,16,1.0,1.6,2,0.12,72,4.5,119,7.44,1,0.06,0.01,1.0,152.9,9.56,6.35,8.83,8.82,8,2,1,4,1,0.6,0.62,8.02,183.9,11.49,9.45,9.41,10.74,6,3,2,4,1,0.78,0.83,10.43,214.9,13.43,12.2,10.06,12.71,6,2,3,4,1,1.0,0.83,12.66
Tyler Lockett ,SEA,WR,1.0,16,100,6.25,132,8.25,1054,65.88,10.54,47,23.19,17,1.06,10,0.62,0,0.0,0,0.0,0.0,0,0.0,100,6.25,132,8.25,0,0.0,0.0,1.0,165.4,10.34,5.75,10.24,9.19,8,3,2,0,3,0.45,0.38,7.87,215.4,13.46,8.4,11.9,11.87,7,3,1,2,3,0.6,0.71,10.42,265.4,16.59,10.9,13.59,14.56,5,4,1,3,3,0.78,1.2,12.97
Marvin Jones Jr. ,FA,WR,4.0,16,76,4.75,115,7.19,978,61.12,12.87,43,20.81,23,1.44,9,0.56,0,0.0,0,0.0,0.0,0,0.0,76,4.75,115,7.19,0,0.0,0.0,1.0,151.8,9.49,6.75,7.89,9.0,8,2,1,4,1,0.6,0.62,8.26,189.8,11.86,9.05,8.87,11.25,5,5,1,2,3,0.6,1.0,10.4,227.8,14.24,11.55,9.92,13.52,3,5,3,1,4,1.0,1.67,12.92
Kenny Golladay ,FA,WR,10.0,5,20,4.0,32,6.4,338,67.6,16.9,48,22.6,7,1.4,2,0.4,0,0.0,0,0.0,0.0,0,0.0,20,4.0,32,6.4,0,0.0,0.0,0.72,45.8,9.16,11.4,5.16,9.66,1,0,4,0,0,4.0,0.0,8.74,55.8,11.16,14.2,6.3,11.53,1,0,4,0,0,4.0,0.0,10.25,65.8,13.16,16.2,7.46,13.42,1,0,2,2,0,4.0,2.0,11.87
DeVante Parker ,NE,WR,2.0,14,63,4.5,103,7.36,793,56.64,12.59,31,18.5,11,0.79,4,0.29,0,0.0,0,0.0,0.0,0,0.0,63,4.5,103,7.36,0,0.0,0.0,1.0,103.3,7.38,6.65,4.06,8.26,5,3,6,0,0,0.75,0.0,7.82,134.8,9.63,9.4,5.12,10.48,6,2,2,4,0,0.75,0.67,10.22,166.3,11.88,12.15,6.32,12.63,5,2,3,4,0,1.0,0.8,12.58
Jarvis Landry ,FA,WR,5.0,15,72,4.8,101,6.73,840,56.0,11.67,32,19.47,13,0.87,3,0.2,4,0.27,10,0.67,2.5,1,0.07,76,5.07,105,7.0,0,0.0,0.0,1.0,116.0,7.73,6.0,4.83,8.29,7,3,4,0,1,0.5,0.14,7.42,152.0,10.13,8.6,5.61,10.78,5,4,3,2,1,0.67,0.6,9.9,188.0,12.53,11.1,6.43,13.26,5,4,3,2,1,0.67,0.6,12.15
Sterling Shepard ,NYG,WR,1.0,12,66,5.5,90,7.5,656,54.67,9.94,29,21.33,10,0.83,3,0.25,6,0.5,49,4.08,8.17,1,0.08,72,6.0,96,8.0,0,0.0,0.0,1.0,96.5,8.04,5.25,6.41,8.04,7,2,1,1,1,0.33,0.29,7.02,129.5,10.79,8.2,7.23,10.77,4,4,2,1,1,0.5,0.5,9.71,162.5,13.54,11.2,8.17,13.5,3,4,2,1,2,0.71,1.0,12.52
Antonio Brown ,FA,WR,2.0,8,45,5.62,62,7.75,483,60.38,10.73,46,21.0,9,1.12,4,0.5,2,0.25,-2,-0.25,-1.0,0,0.0,47,5.88,64,8.0,0,0.0,0.0,0.88,72.1,9.01,6.2,8.04,8.51,4,1,1,1,1,0.6,0.5,6.94,94.6,11.82,9.95,9.17,11.12,2,3,1,1,1,0.6,1.0,9.58,117.1,14.64,13.55,10.38,13.74,2,1,3,1,1,1.67,1.0,12.52
Nelson Agholor ,BAL,WR,1.0,16,48,3.0,82,5.12,896,56.0,18.67,85,31.0,30,1.88,8,0.5,0,0.0,0,0.0,0.0,0,0.0,48,3.0,82,5.12,0,0.0,0.0,1.0,137.6,8.6,7.0,6.42,8.59,8,1,3,3,1,0.78,0.5,8.04,161.6,10.1,8.35,7.09,10.13,7,2,3,3,1,0.78,0.57,9.36,185.6,11.6,9.85,7.82,11.69,6,3,3,3,1,0.78,0.67,10.76
Laviska Shenault Jr. ,CAR,WR,3.0,14,58,4.14,79,5.64,600,42.86,10.34,36,20.0,12,0.86,5,0.36,18,1.29,91,6.5,5.06,0,0.0,76,5.43,97,6.93,0,0.0,0.0,1.0,99.1,7.08,6.15,5.02,7.52,7,3,3,0,1,0.4,0.14,7.08,128.1,9.15,8.4,5.42,9.82,6,2,5,0,1,0.75,0.17,9.31,157.1,11.22,10.65,5.91,12.13,4,4,5,0,1,0.75,0.25,11.38
Russell Gage ,TB,WR,2.0,16,72,4.5,109,6.81,786,49.12,10.92,35,18.19,7,0.44,4,0.25,2,0.12,9,0.56,4.5,0,0.0,74,4.62,111,6.94,0,0.0,0.0,1.0,109.1,6.82,5.6,5.04,7.24,9,1,4,2,0,0.6,0.22,6.83,145.1,9.07,8.45,5.99,9.49,7,3,2,3,1,0.6,0.57,9.21,181.1,11.32,10.95,7.02,11.72,7,2,3,3,1,0.78,0.57,11.42
John Brown ,FA,WR,13.0,9,33,3.67,52,5.78,458,50.89,13.88,46,21.89,12,1.33,3,0.33,0,0.0,0,0.0,0.0,0,0.0,33,3.67,52,5.78,0,0.0,0.0,0.93,63.8,7.09,7.2,5.75,7.28,4,1,3,1,0,0.8,0.25,7.0,80.3,8.92,10.2,6.85,9.03,4,1,1,3,0,0.8,0.75,9.1,96.8,10.76,13.2,8.05,10.76,3,1,1,4,0,1.25,1.33,11.41
Tim Patrick ,DEN,WR,3.0,15,51,3.4,79,5.27,742,49.47,14.55,61,25.53,26,1.73,6,0.4,0,0.0,0,0.0,0.0,0,0.0,51,3.4,79,5.27,0,0.0,0.0,1.0,110.2,7.35,6.1,5.27,7.71,7,2,4,2,0,0.67,0.29,7.15,135.7,9.05,8.1,5.82,9.53,7,1,5,1,1,0.88,0.29,8.97,161.2,10.75,10.1,6.41,11.38,7,1,4,2,1,0.88,0.43,10.74
DJ Chark Jr. ,CAR,WR,2.0,13,53,4.08,93,7.15,706,54.31,13.32,73,24.46,15,1.15,5,0.38,0,0.0,0,0.0,0.0,0,0.0,53,4.08,93,7.15,0,0.0,0.0,1.0,100.6,7.74,5.3,6.61,7.67,8,2,1,0,2,0.3,0.25,6.77,127.1,9.78,7.6,7.43,9.69,5,5,1,0,2,0.3,0.4,8.75,153.6,11.82,9.6,8.3,11.73,4,5,2,0,2,0.44,0.5,10.66
T.Y. Hilton ,FA,WR,11.0,15,56,3.73,93,6.2,762,50.8,13.61,50,23.2,18,1.2,5,0.33,0,0.0,0,0.0,0.0,0,0.0,56,3.73,93,6.2,0,0.0,0.0,1.0,108.2,7.21,5.3,5.87,7.37,8,3,1,2,1,0.36,0.38,6.6,136.2,9.08,7.3,6.48,9.32,7,4,1,1,2,0.36,0.43,8.39,164.2,10.95,9.0,7.13,11.29,5,5,2,1,2,0.5,0.6,10.15
Jerry Jeudy ,DEN,WR,1.0,16,52,3.25,113,7.06,856,53.5,16.46,92,27.5,24,1.5,3,0.19,0,0.0,0,0.0,0.0,0,0.0,52,3.25,113,7.06,0,0.0,0.0,1.0,105.6,6.6,5.55,6.12,6.67,9,4,1,0,2,0.23,0.22,6.38,131.6,8.22,7.8,6.82,8.33,7,6,1,0,2,0.23,0.29,8.15,157.6,9.85,9.9,7.57,10.01,7,5,2,0,2,0.33,0.29,9.9
Deebo Samuel ,SF,WR,2.0,7,33,4.71,44,6.29,391,55.86,11.85,35,20.86,10,1.43,1,0.14,8,1.14,26,3.71,3.25,0,0.0,41,5.86,52,7.43,0,0.0,0.0,0.84,47.7,6.81,7.2,4.68,7.37,3,2,2,0,0,0.4,0.0,6.27,64.2,9.17,9.7,6.37,9.45,3,2,1,1,0,0.4,0.33,8.07,80.7,11.53,12.2,8.09,11.52,3,0,2,1,1,1.33,0.67,10.25
Christian Kirk ,JAC,WR,2.0,14,48,3.43,79,5.64,621,44.36,12.94,80,23.36,17,1.21,6,0.43,2,0.14,3,0.21,1.5,0,0.0,50,3.57,81,5.79,0,0.0,0.0,1.0,98.4,7.03,5.5,6.68,6.95,7,4,0,1,2,0.27,0.43,6.43,122.4,8.74,7.0,7.03,8.79,6,4,1,1,2,0.4,0.5,8.01,146.4,10.46,8.5,7.45,10.66,6,3,2,1,2,0.56,0.5,9.61
Randall Cobb ,FA,WR,24.5,10,38,3.8,48,4.8,441,44.1,11.61,34,19.3,7,0.7,3,0.3,0,0.0,0,0.0,0.0,0,0.0,38,3.8,48,4.8,0,0.0,0.0,0.96,62.1,6.21,5.3,4.02,6.97,6,2,1,1,0,0.25,0.17,5.95,81.1,8.11,7.7,4.48,9.12,4,4,1,1,0,0.25,0.25,7.95,100.1,10.01,9.7,5.1,11.22,4,4,0,2,0,0.25,0.5,9.79
Michael Gallup ,DAL,WR,3.0,16,59,3.69,105,6.56,843,52.69,14.29,55,24.06,21,1.31,5,0.31,0,0.0,0,0.0,0.0,0,0.0,59,3.69,105,6.56,0,0.0,0.0,1.0,114.3,7.14,4.95,6.7,7.06,10,3,0,1,2,0.23,0.3,6.25,143.8,8.99,6.85,7.46,8.9,9,4,0,1,2,0.23,0.33,7.94,173.3,10.83,8.45,8.29,10.76,7,5,1,1,2,0.33,0.43,9.57
Jakobi Meyers ,LV,WR,2.0,14,59,4.21,81,5.79,729,52.07,12.36,35,18.64,14,1.0,0,0.0,2,0.14,9,0.64,4.5,0,0.0,61,4.36,83,5.93,1,0.07,0.02,1.0,83.6,5.97,4.95,5.0,6.35,8,3,2,1,0,0.27,0.12,5.85,113.1,8.08,7.2,6.5,8.28,7,2,3,1,1,0.56,0.29,7.91,142.6,10.19,9.45,8.03,10.2,5,4,3,1,1,0.56,0.4,9.81
Rashard Higgins ,FA,WR,29.5,13,37,2.85,52,4.0,599,46.08,16.19,43,21.54,18,1.38,4,0.31,0,0.0,0,0.0,0.0,0,0.0,37,2.85,52,4.0,0,0.0,0.0,1.0,83.9,6.45,6.5,4.81,6.93,6,4,2,1,0,0.3,0.17,6.63,102.4,7.88,7.8,5.79,8.31,6,4,1,2,0,0.3,0.33,7.88,120.9,9.3,8.3,6.79,9.71,6,3,1,3,0,0.44,0.5,8.85
Keke Coutee ,FA,WR,21.5,8,33,4.12,40,5.0,400,50.0,12.12,64,21.25,8,1.0,3,0.38,0,0.0,0,0.0,0.0,0,0.0,33,4.12,40,5.0,3,0.38,0.09,0.88,54.0,6.75,6.7,4.4,7.41,3,4,0,1,0,0.14,0.33,6.19,70.5,8.81,7.95,5.35,9.48,2,3,2,1,0,0.6,0.5,7.76,87.0,10.88,9.9,6.36,11.54,2,3,2,0,1,0.6,0.5,9.35
