,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Mo Alie-Cox (IND),2020,16,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Juwan Johnson (NO),2020,16,1,1,19,19.0,19,0,0,0,0,0,0,1.9
James O'Shaughnessy (FA),2020,16,2,3,18,9.0,14,0,0,0,0,0,0,1.8
Trey Burton (FA),2020,16,3,4,18,6.0,11,0,0,0,0,0,0,1.8
Will Dissly (SEA),2020,16,3,3,17,5.7,7,0,0,0,0,0,0,1.7
Tyler Eifert (FA),2020,16,2,5,17,8.5,9,0,0,0,0,0,0,1.7
Robert Tonyan (CHI),2020,16,1,2,17,17.0,17,0,0,0,0,0,0,1.7
Cole Kmet (CHI),2020,16,2,6,18,9.0,10,0,0,1,-3,0,0,1.5
Greg Olsen (FA),2020,16,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Gerald Everett (LAC),2020,16,2,3,13,6.5,9,0,0,0,0,0,0,1.3
Dominique Dafney (TB),2020,16,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Daniel Brown (FA),2020,16,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Jason Witten (FA),2020,16,2,5,12,6.0,10,0,0,0,0,0,0,1.2
Deon Yelder (FA),2020,16,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Anthony Firkser (FA),2020,16,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Luke Stocker (FA),2020,16,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Darrell Daniels (FA),2020,16,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Blake Bell (KC),2020,16,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Durham Smythe (MIA),2020,16,2,2,6,3.0,5,0,0,0,0,0,0,0.6
Vance McDonald (FA),2020,16,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Dan Arnold (FA),2020,16,3,5,25,8.3,11,0,0,0,0,0,1,0.5
Kahale Warring (FA),2020,16,1,3,3,3.0,3,0,0,0,0,0,0,0.3
Adam Shaheen (FA),2020,16,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Jake Bargas (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Sean McKeon (DAL),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kaden Smith (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Helm (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Caleb Wilson (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Keizer (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hunter Bryant (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antonio Gandy-Golden (FA),2020,16,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Devin Asiasi (CIN),2020,16,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Keene (PHI),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matt Sokol (NE),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Baugh (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bruce Miller (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Matthews (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Reed (FA),2020,16,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth DeValve (FA),2020,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Colin Thompson (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,16,1,1,19,19.0,19,0,0,5,18,1,0,0.0
Troy Fumagalli (FA),2020,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ian Thomas (CAR),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ricky Seals-Jones (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2020,16,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,16,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Waller (NYG),2020,17,9,10,117,13.0,28,2,1,0,0,0,1,17.7
Chris Herndon IV (FA),2020,17,7,9,63,9.0,21,1,1,0,0,0,0,12.3
Pharaoh Brown (FA),2020,17,5,5,48,9.6,14,0,1,0,0,0,0,10.8
Jared Cook (FA),2020,17,4,5,43,10.8,18,0,1,0,0,0,0,10.3
Devin Asiasi (CIN),2020,17,2,3,39,19.5,26,1,1,0,0,0,0,9.9
Donald Parham Jr. (LAC),2020,17,3,4,37,12.3,22,1,1,0,0,0,0,9.7
Logan Thomas (WAS),2020,17,3,6,37,12.3,18,0,1,0,0,0,0,9.7
Austin Hooper (LV),2020,17,4,5,37,9.3,13,0,1,0,0,0,0,9.7
Hayden Hurst (CAR),2020,17,4,6,28,7.0,14,0,1,0,0,0,0,8.8
Robert Tonyan (CHI),2020,17,2,2,18,9.0,15,0,1,0,0,0,0,7.8
Troy Fumagalli (FA),2020,17,2,3,15,7.5,14,0,1,0,0,0,0,7.5
Dominique Dafney (TB),2020,17,1,1,13,13.0,13,0,1,0,0,0,0,7.3
Dalton Schultz (HOU),2020,17,7,10,70,10.0,16,0,0,0,0,0,0,7.0
George Kittle (SF),2020,17,7,9,68,9.7,41,3,0,0,0,0,0,6.8
Stephen Anderson (FA),2020,17,3,3,52,17.3,18,0,0,0,0,0,0,5.2
Noah Fant (SEA),2020,17,4,6,48,12.0,20,1,0,0,0,0,0,4.8
Mike Gesicki (NE),2020,17,5,10,47,9.4,23,1,0,0,0,0,0,4.7
Dan Arnold (FA),2020,17,3,3,46,15.3,25,1,0,0,0,0,0,4.6
Tyler Higbee (LAR),2020,17,3,4,41,13.7,26,1,0,0,0,0,0,4.1
Tyler Conklin (NYJ),2020,17,3,6,40,13.3,19,0,0,0,0,0,0,4.0
Vance McDonald (FA),2020,17,5,6,33,6.6,14,0,0,0,0,0,0,3.3
Irv Smith Jr. (FA),2020,17,2,3,30,15.0,25,1,0,0,0,0,0,3.0
Rob Gronkowski (FA),2020,17,2,4,29,14.5,18,0,0,0,0,0,0,2.9
Dawson Knox (BUF),2020,17,2,8,29,14.5,19,0,0,0,0,0,0,2.9
Mark Andrews (BAL),2020,17,4,7,27,6.8,9,0,0,0,0,0,0,2.7
T.J. Hockenson (MIN),2020,17,3,3,25,8.3,15,0,0,0,0,0,0,2.5
Gerald Everett (LAC),2020,17,2,7,25,12.5,13,0,0,0,0,0,0,2.5
Durham Smythe (MIA),2020,17,3,3,23,7.7,11,0,0,0,0,0,0,2.3
Adam Shaheen (FA),2020,17,1,3,22,22.0,22,1,0,0,0,0,0,2.2
Cole Kmet (CHI),2020,17,7,8,41,5.9,11,0,0,0,0,0,1,2.1
Ross Dwelley (SF),2020,17,2,2,21,10.5,13,0,0,0,0,0,0,2.1
Cethan Carter (FA),2020,17,1,2,21,21.0,21,1,0,0,0,0,0,2.1
Will Dissly (SEA),2020,17,1,2,20,20.0,20,1,0,0,0,0,0,2.0
Anthony Firkser (FA),2020,17,2,2,18,9.0,12,0,0,0,0,0,0,1.8
Daniel Brown (FA),2020,17,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Evan Engram (JAC),2020,17,2,4,17,8.5,14,0,0,0,0,0,0,1.7
Jack Doyle (FA),2020,17,3,3,17,5.7,8,0,0,0,0,0,0,1.7
Kaden Smith (FA),2020,17,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Zach Ertz (ARI),2020,17,3,6,16,5.3,7,0,0,0,0,0,0,1.6
Drew Sample (FA),2020,17,2,3,15,7.5,8,0,0,0,0,0,0,1.5
Luke Stocker (FA),2020,17,1,1,13,13.0,13,0,0,0,0,0,0,1.3
David Njoku (CLE),2020,17,2,5,13,6.5,14,0,0,0,0,0,0,1.3
Cameron Brate (FA),2020,17,1,2,11,11.0,11,0,0,0,0,0,0,1.1
James O'Shaughnessy (FA),2020,17,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Levine Toilolo (FA),2020,17,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Tyler Eifert (FA),2020,17,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Marcedes Lewis (FA),2020,17,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Eric Saubert (MIA),2020,17,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Jordan Akins (CLE),2020,17,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Jonnu Smith (ATL),2020,17,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Foster Moreau (FA),2020,17,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Jacob Hollister (FA),2020,17,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Deon Yelder (FA),2020,17,2,6,6,3.0,8,0,0,0,0,0,0,0.6
Dalton Keene (PHI),2020,17,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Jimmy Graham (FA),2020,17,2,2,5,2.5,3,0,0,0,0,0,0,0.5
Adam Trautman (NO),2020,17,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Juwan Johnson (NO),2020,17,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Charlie Woerner (SF),2020,17,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Jesse James (FA),2020,17,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Tommy Stevens (FA),2020,17,0,0,0,0.0,0,0,0,4,24,0,0,0.0
Tyler Davis (GB),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Sean McKeon (DAL),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rashod Berry (IND),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2020,17,2,3,40,20.0,30,2,0,0,0,0,0,0.0
Nick Keizer (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Caleb Wilson (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Baugh (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kevin Rader (TEN),2020,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kahale Warring (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brycen Hopkins (LAR),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hunter Bryant (FA),2020,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Colby Parkinson (SEA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nate Becker (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matt Sokol (NE),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Matthews (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey Burton (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Witten (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Griffin (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth DeValve (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,17,1,1,5,5.0,5,0,0,7,41,1,0,0.0
Colin Thompson (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Fells (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Maxx Williams (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2020,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ian Thomas (CAR),2020,17,1,3,-1,-1.0,0,0,0,0,0,0,0,-0.1
