,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Nick Vannett (NYG),2019,10,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Clive Walford (FA),2019,10,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Mike Gesicki (NE),2019,10,3,6,28,9.3,12,0,0,0,0,0,1,0.8
Deon Yelder (FA),2019,10,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Chris Herndon IV (FA),2019,10,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Charles Clay (FA),2019,10,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Drew Sample (FA),2019,10,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Kaden Smith (FA),2019,10,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Jaeden Graham (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2019,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Virgil Green (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey Burton (FA),2019,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Luke Willson (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Celek (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Driskel (FA),2019,10,1,1,6,6.0,6,0,0,5,37,0,0,0.0
Taysom Hill (NO),2019,10,1,1,3,3.0,3,0,0,1,11,0,0,0.0
Pharaoh Brown (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Schultz (HOU),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ian Thomas (CAR),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2019,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cameron Brate (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2019,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (FA),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Uzomah (NYJ),2019,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2019,10,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Ryan Griffin (FA),2019,11,5,5,109,21.8,45,4,1,0,0,0,0,16.9
Travis Kelce (KC),2019,11,7,10,92,13.1,31,3,1,0,0,0,0,15.2
Mark Andrews (BAL),2019,11,4,4,75,18.8,51,4,1,0,0,0,0,13.5
Ross Dwelley (SF),2019,11,4,5,14,3.5,5,0,2,0,0,0,0,13.4
Kyle Rudolph (FA),2019,11,5,5,67,13.4,32,2,1,0,0,0,0,12.7
Dallas Goedert (PHI),2019,11,3,6,36,12.0,21,1,1,0,0,0,0,9.6
Zach Ertz (ARI),2019,11,9,11,94,10.4,25,2,0,0,0,0,0,9.4
Jared Cook (FA),2019,11,2,2,33,16.5,30,2,1,0,0,0,0,9.3
Dawson Knox (BUF),2019,11,2,3,32,16.0,23,1,1,0,0,0,0,9.2
Hunter Henry (NE),2019,11,6,9,69,11.5,16,0,0,0,0,0,0,8.9
Daniel Brown (FA),2019,11,1,1,20,20.0,20,1,1,0,0,0,0,8.0
Irv Smith Jr. (FA),2019,11,3,3,20,6.7,10,0,1,0,0,0,0,8.0
Jeremy Sprinkle (FA),2019,11,2,3,16,8.0,15,0,1,0,0,0,0,7.6
Darren Waller (NYG),2019,11,5,7,78,15.6,32,3,0,1,-2,0,0,7.6
Cameron Brate (FA),2019,11,10,14,73,7.3,12,0,0,0,0,0,0,7.3
Stephen Carlson (FA),2019,11,1,1,8,8.0,8,0,1,0,0,0,0,6.8
Foster Moreau (FA),2019,11,2,2,8,4.0,6,0,1,0,0,0,0,6.8
Troy Fumagalli (FA),2019,11,1,3,3,3.0,3,0,1,0,0,0,0,6.3
Greg Olsen (FA),2019,11,5,5,57,11.4,26,1,0,0,0,0,0,5.7
Noah Fant (SEA),2019,11,4,10,60,15.0,31,2,0,2,-7,0,0,5.3
Benjamin Watson (FA),2019,11,3,4,52,17.3,22,1,0,0,0,0,0,5.2
Blake Jarwin (FA),2019,11,2,2,38,19.0,23,1,0,0,0,0,0,3.8
Jason Witten (FA),2019,11,5,7,33,6.6,11,0,0,0,0,0,0,3.3
Vance McDonald (FA),2019,11,3,7,33,11.0,22,1,0,0,0,0,0,3.3
Tyler Conklin (NYJ),2019,11,2,3,28,14.0,20,1,0,0,0,0,0,2.8
Eric Ebron (FA),2019,11,4,4,27,6.8,14,0,0,0,0,0,0,2.7
Jaeden Graham (FA),2019,11,2,2,23,11.5,12,0,0,0,0,0,0,2.3
Tyler Eifert (FA),2019,11,3,4,21,7.0,18,0,0,0,0,0,0,2.1
Nick Boyle (FA),2019,11,2,3,20,10.0,13,0,0,0,0,0,0,2.0
Gerald Everett (LAC),2019,11,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Darren Fells (FA),2019,11,1,3,18,18.0,18,0,0,0,0,0,0,1.8
Mike Gesicki (NE),2019,11,4,6,18,4.5,10,0,0,0,0,0,0,1.8
Hayden Hurst (CAR),2019,11,2,2,16,8.0,12,0,0,0,0,0,0,1.6
Jordan Akins (CLE),2019,11,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Ben Koyack (FA),2019,11,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Virgil Green (FA),2019,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Ben Braunecker (FA),2019,11,1,3,8,8.0,8,0,0,0,0,0,0,0.8
Josh Hill (FA),2019,11,2,2,8,4.0,5,0,0,0,0,0,0,0.8
Nick Vannett (NYG),2019,11,1,1,7,7.0,7,0,0,0,0,0,0,0.7
T.J. Hockenson (MIN),2019,11,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Tyler Kroft (FA),2019,11,1,1,6,6.0,6,0,0,0,0,0,0,0.6
C.J. Uzomah (NYJ),2019,11,2,5,5,2.5,3,0,0,0,0,0,0,0.5
Josh Oliver (MIN),2019,11,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Darrell Daniels (FA),2019,11,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Matt LaCosse (FA),2019,11,2,2,3,1.5,7,0,0,0,0,0,0,0.3
J.J. Arcega-Whiteside (FA),2019,11,1,1,29,29.0,29,1,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2019,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2019,11,1,3,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charles Clay (FA),2019,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jack Doyle (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Logan Thomas (WAS),2019,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Matthews (FA),2019,11,1,6,6,6.0,6,0,0,0,0,0,0,0.0
Derek Carrier (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Celek (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
O.J. Howard (LV),2019,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Driskel (FA),2019,11,0,0,0,0.0,0,0,0,8,51,1,0,0.0
Tyler Higbee (LAR),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,11,1,1,2,2.0,2,0,0,1,2,0,0,0.0
Dalton Schultz (HOU),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ian Thomas (CAR),2019,11,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ricky Seals-Jones (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Maxx Williams (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clive Walford (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
George Kittle (SF),2019,12,6,6,129,21.5,61,6,1,0,0,0,0,18.9
Jared Cook (FA),2019,12,6,8,99,16.5,21,3,1,0,0,0,0,15.9
Zach Ertz (ARI),2019,12,12,14,91,7.6,12,0,1,0,0,0,0,15.1
Mike Gesicki (NE),2019,12,3,7,28,9.3,11,0,1,0,0,0,0,8.8
Logan Thomas (WAS),2019,12,2,2,24,12.0,12,0,1,0,0,0,0,8.4
Kaden Smith (FA),2019,12,5,6,17,3.4,11,0,1,0,0,0,0,7.7
Ryan Griffin (FA),2019,12,3,3,13,4.3,12,0,1,0,0,0,0,7.3
Jaeden Graham (FA),2019,12,1,2,53,53.0,53,4,0,0,0,0,0,5.3
Mark Andrews (BAL),2019,12,2,3,45,22.5,38,2,0,0,0,0,0,4.5
Eric Ebron (FA),2019,12,4,5,44,11.0,14,0,0,0,0,0,0,4.4
Greg Olsen (FA),2019,12,5,7,44,8.8,15,0,0,0,0,0,0,4.4
Darren Waller (NYG),2019,12,3,6,41,13.7,19,0,0,0,0,0,0,4.1
Nick O'Leary (FA),2019,12,4,4,36,9.0,15,0,0,0,0,0,0,3.6
Jack Doyle (FA),2019,12,3,4,28,9.3,12,0,0,0,0,0,0,2.8
Jordan Akins (CLE),2019,12,3,4,26,8.7,13,0,0,0,0,0,0,2.6
Darren Fells (FA),2019,12,1,2,24,24.0,24,1,0,0,0,0,0,2.4
Gerald Everett (LAC),2019,12,2,2,23,11.5,15,0,0,0,0,0,0,2.3
Jacob Hollister (FA),2019,12,2,4,22,11.0,21,1,0,0,0,0,0,2.2
MyCole Pruitt (FA),2019,12,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Demetrius Harris (FA),2019,12,2,2,20,10.0,12,0,0,0,0,0,0,2.0
Tyler Higbee (LAR),2019,12,5,6,20,4.0,7,0,0,0,0,0,0,2.0
Andrew Beck (HOU),2019,12,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Blake Jarwin (FA),2019,12,3,4,17,5.7,8,0,0,0,0,0,0,1.7
Tyler Kroft (FA),2019,12,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Noah Fant (SEA),2019,12,3,5,14,4.7,16,0,0,0,0,0,0,1.4
Dallas Goedert (PHI),2019,12,7,8,32,4.6,14,0,0,0,0,0,1,1.2
Josh Hill (FA),2019,12,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Dawson Knox (BUF),2019,12,2,2,11,5.5,6,0,0,0,0,0,0,1.1
Scott Simonson (FA),2019,12,1,1,10,10.0,10,0,0,0,0,0,0,1.0
O.J. Howard (LV),2019,12,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Ben Braunecker (FA),2019,12,2,4,9,4.5,5,0,0,0,0,0,0,0.9
Robert Tonyan (CHI),2019,12,2,2,8,4.0,5,0,0,0,0,0,0,0.8
Stephen Carlson (FA),2019,12,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Jesse James (FA),2019,12,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Tyler Eifert (FA),2019,12,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Nick Boyle (FA),2019,12,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Jimmy Graham (FA),2019,12,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Jason Witten (FA),2019,12,1,4,5,5.0,5,0,0,0,0,0,0,0.5
Matt LaCosse (FA),2019,12,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Ian Thomas (CAR),2019,12,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Jonnu Smith (ATL),2019,12,0,0,0,0.0,0,0,0,1,4,0,0,0.4
Jeremy Sprinkle (FA),2019,12,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Jesper Horsted (LV),2019,12,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Foster Moreau (FA),2019,12,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Vance McDonald (FA),2019,12,1,1,1,1.0,1,0,0,0,0,0,0,0.1
J.J. Arcega-Whiteside (FA),2019,12,2,5,43,21.5,30,2,0,0,0,0,0,0.0
T.J. Hockenson (MIN),2019,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2019,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charles Jones (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Matthews (FA),2019,12,3,6,27,9.0,10,0,0,0,0,0,0,0.0
Derek Carrier (FA),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Celek (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Benjamin Watson (FA),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Vander Laan (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Driskel (FA),2019,12,0,0,0,0.0,0,0,0,9,63,0,0,0.0
Nick Vannett (NYG),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrone Swoopes (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,12,1,1,0,0.0,0,0,0,0,0,0,0,0.0
Troy Fumagalli (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hayden Hurst (CAR),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Schultz (HOU),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Thomas (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ricky Seals-Jones (FA),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Firkser (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cameron Brate (FA),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Heuerman (FA),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Uzomah (NYJ),2019,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Higbee (LAR),2019,13,7,8,107,15.3,26,4,1,0,0,0,0,16.7
Mike Gesicki (NE),2019,13,5,7,79,15.8,21,2,1,0,0,0,0,13.9
Jack Doyle (FA),2019,13,6,11,73,12.2,21,1,1,0,0,0,0,13.3
Jason Witten (FA),2019,13,6,8,42,7.0,9,0,1,0,0,0,0,12.2
Kyle Rudolph (FA),2019,13,4,6,50,12.5,19,0,1,0,0,0,0,11.0
Mark Andrews (BAL),2019,13,3,6,50,16.7,20,1,1,0,0,0,0,11.0
Jaeden Graham (FA),2019,13,4,4,41,10.3,23,1,1,0,0,0,0,10.1
Darren Waller (NYG),2019,13,7,9,100,14.3,24,1,0,0,0,0,0,10.0
Travis Kelce (KC),2019,13,5,9,90,18.0,47,3,0,0,0,0,0,9.0
Jared Cook (FA),2019,13,3,6,85,28.3,40,4,0,0,0,0,0,8.5
Darren Fells (FA),2019,13,2,3,23,11.5,13,0,1,0,0,0,0,8.3
Jesper Horsted (LV),2019,13,1,1,18,18.0,18,0,1,0,0,0,0,7.8
Kaden Smith (FA),2019,13,6,8,70,11.7,32,2,0,0,0,0,0,7.0
Derek Carrier (FA),2019,13,2,2,10,5.0,6,0,1,0,0,0,0,7.0
Dallas Goedert (PHI),2019,13,6,7,66,11.0,24,1,0,0,0,0,0,6.6
O.J. Howard (LV),2019,13,5,6,61,12.2,25,2,0,0,0,0,0,6.1
Marcedes Lewis (FA),2019,13,1,2,1,1.0,1,0,1,0,0,0,0,6.1
C.J. Uzomah (NYJ),2019,13,5,6,51,10.2,16,0,0,0,0,0,0,5.1
Jacob Hollister (FA),2019,13,6,8,44,7.3,16,0,0,0,0,0,0,4.4
Jeremy Sprinkle (FA),2019,13,2,4,36,18.0,23,1,0,0,0,0,0,3.6
Ryan Griffin (FA),2019,13,5,7,30,6.0,9,0,0,0,0,0,0,3.0
Charles Clay (FA),2019,13,2,2,29,14.5,23,1,0,0,0,0,0,2.9
Stephen Carlson (FA),2019,13,2,2,28,14.0,21,1,0,0,0,0,0,2.8
Matt LaCosse (FA),2019,13,1,2,24,24.0,24,1,0,0,0,0,0,2.4
Zach Ertz (ARI),2019,13,3,6,24,8.0,12,0,0,0,0,0,0,2.4
Ian Thomas (CAR),2019,13,4,4,24,6.0,13,0,0,0,0,0,0,2.4
Demetrius Harris (FA),2019,13,1,4,23,23.0,23,1,0,0,0,0,0,2.3
Benjamin Watson (FA),2019,13,1,1,23,23.0,23,1,0,0,0,0,0,2.3
Greg Olsen (FA),2019,13,3,3,22,7.3,8,0,0,0,0,0,0,2.2
Anthony Firkser (FA),2019,13,3,4,22,7.3,13,0,0,0,0,0,0,2.2
Vance McDonald (FA),2019,13,3,3,21,7.0,12,0,0,0,0,0,0,2.1
Hayden Hurst (CAR),2019,13,3,4,21,7.0,10,0,0,0,0,0,0,2.1
Jordan Akins (CLE),2019,13,1,1,19,19.0,19,0,0,0,0,0,0,1.9
T.J. Hockenson (MIN),2019,13,6,11,18,3.0,9,0,0,0,0,0,0,1.8
Dawson Knox (BUF),2019,13,3,4,17,5.7,9,0,0,0,0,0,0,1.7
Jimmy Graham (FA),2019,13,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Jeff Heuerman (FA),2019,13,3,5,15,5.0,7,0,0,0,0,0,0,1.5
Foster Moreau (FA),2019,13,1,1,15,15.0,15,0,0,0,0,0,0,1.5
George Kittle (SF),2019,13,2,4,17,8.5,13,0,0,1,-3,0,0,1.4
Durham Smythe (MIA),2019,13,2,3,13,6.5,7,0,0,0,0,0,0,1.3
Tyler Eifert (FA),2019,13,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Ross Travis (FA),2019,13,2,3,31,15.5,25,1,0,0,0,0,1,1.1
Andrew Beck (HOU),2019,13,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Hunter Henry (NE),2019,13,2,3,10,5.0,5,0,0,0,0,0,0,1.0
Blake Jarwin (FA),2019,13,2,3,9,4.5,10,0,0,0,0,0,0,0.9
Daniel Brown (FA),2019,13,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Tyler Conklin (NYJ),2019,13,2,2,8,4.0,5,0,0,0,0,0,0,0.8
Nick Vannett (NYG),2019,13,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Nick O'Leary (FA),2019,13,1,4,6,6.0,6,0,0,0,0,0,0,0.6
Irv Smith Jr. (FA),2019,13,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Noah Fant (SEA),2019,13,1,3,5,5.0,5,0,0,0,0,0,0,0.5
Cameron Brate (FA),2019,13,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Nick Boyle (FA),2019,13,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Josh Hill (FA),2019,13,1,2,2,2.0,2,0,0,0,0,0,0,0.2
J.J. Arcega-Whiteside (FA),2019,13,1,2,15,15.0,15,0,1,0,0,0,0,0.0
Trevon Wesco (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Carson Meier (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2019,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charles Jones (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Virgil Green (FA),2019,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Logan Thomas (WAS),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Celek (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Joshua Perkins (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Vander Laan (FA),2019,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyrone Swoopes (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,13,2,2,12,6.0,9,0,1,2,33,1,0,0.0
Troy Fumagalli (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Schultz (HOU),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Thomas (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jonnu Smith (ATL),2019,13,2,2,0,0.0,2,0,0,0,0,0,0,0.0
Robert Tonyan (CHI),2019,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ricky Seals-Jones (FA),2019,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2019,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
