,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
Gabe Nabers (FA),2020,15,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Sewo Olonilua (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Warren II (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
DeeJay Dallas (SEA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Anthony Sherman (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2020,15,1,3,3.0,3,0,0,1,1,4,4.0,0,0,0.0
Kenjon Barner (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
C.J. Ham (MIN),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2020,15,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Corey Clement (ARI),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D.J. Foster (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andy Janovich (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dwayne Washington (NO),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Wilkins (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trenton Cannon (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kerryon Johnson (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Boone (HOU),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Josh Adams (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ameer Abdullah (LV),2020,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Theo Riddick (FA),2020,15,1,-5,-5.0,0,0,0,0,0,0,0.0,0,0,-0.5
Alvin Kamara (NO),2020,16,22,155,7.0,40,3,6,3,5,17,5.7,0,0,53.2
Myles Gaskin (MIA),2020,16,14,87,6.2,24,1,0,5,5,82,16.4,2,0,28.9
Jeff Wilson Jr. (MIA),2020,16,22,183,8.3,34,4,0,1,2,21,21.0,1,0,26.4
David Johnson (FA),2020,16,12,128,10.7,48,5,1,3,3,11,3.7,1,0,25.9
Samaje Perine (DEN),2020,16,13,95,7.3,46,3,2,4,4,41,10.3,0,0,25.6
AJ Dillon (GB),2020,16,21,124,5.9,30,2,2,1,1,5,5.0,0,0,24.9
Jonathan Taylor (IND),2020,16,18,74,4.1,18,0,2,0,1,0,0.0,0,0,19.4
David Montgomery (DET),2020,16,23,95,4.1,26,1,1,2,2,26,13.0,0,0,18.1
J.D. McKissic (FA),2020,16,4,15,3.8,9,0,0,8,10,77,9.6,1,0,15.2
Dalvin Cook (MIN),2020,16,15,73,4.9,15,0,1,2,2,12,6.0,0,0,14.5
Miles Sanders (CAR),2020,16,15,57,3.8,7,0,1,4,6,27,6.8,0,0,14.4
Ezekiel Elliott (FA),2020,16,19,105,5.5,31,2,0,4,4,34,8.5,0,0,13.9
J.K. Dobbins (BAL),2020,16,11,77,7.0,25,1,1,0,1,0,0.0,0,0,13.7
Kyle Juszczyk (SF),2020,16,1,3,3.0,3,0,0,2,3,10,5.0,2,0,13.3
Giovani Bernard (FA),2020,16,16,65,4.1,11,0,0,7,8,66,9.4,0,0,13.1
Austin Ekeler (LAC),2020,16,10,45,4.5,23,1,0,3,3,23,7.7,1,0,12.8
Nick Chubb (CLE),2020,16,11,28,2.5,16,0,1,5,5,38,7.6,0,0,12.6
Leonard Fournette (FA),2020,16,9,34,3.8,8,0,1,3,3,32,10.7,0,0,12.6
James Conner (ARI),2020,16,5,21,4.2,12,0,1,5,5,45,9.0,0,0,12.6
Gus Edwards (BAL),2020,16,15,85,5.7,32,2,0,2,2,37,18.5,0,0,12.2
Zack Moss (IND),2020,16,12,57,4.8,12,0,1,1,1,0,0.0,0,0,11.7
Kareem Hunt (FA),2020,16,4,11,2.8,6,0,1,3,5,41,13.7,0,0,11.2
Kenyan Drake (FA),2020,16,18,45,2.5,10,0,1,2,2,5,2.5,0,0,11.0
Aaron Jones (GB),2020,16,10,94,9.4,59,4,0,2,3,14,7.0,0,0,10.8
Derrick Henry (TEN),2020,16,23,98,4.3,10,0,0,0,0,0,0.0,0,0,9.8
Latavius Murray (FA),2020,16,12,72,6.0,21,1,0,3,3,24,8.0,0,0,9.6
Mike Davis (FA),2020,16,14,28,2.0,7,0,1,0,0,0,0.0,0,0,8.8
Artavis Pierce (FA),2020,16,2,26,13.0,23,1,1,0,0,0,0.0,0,0,8.6
Chris Carson (FA),2020,16,16,69,4.3,15,0,0,3,3,10,3.3,0,0,7.9
Melvin Gordon III (FA),2020,16,16,79,4.9,17,0,0,0,0,0,0.0,0,0,7.9
Dare Ogunbowale (HOU),2020,16,14,71,5.1,25,1,0,3,5,7,2.3,0,0,7.8
Darrel Williams (FA),2020,16,10,46,4.6,11,0,0,4,6,27,6.8,0,0,7.3
Sony Michel (FA),2020,16,10,69,6.9,29,2,0,0,0,0,0.0,0,0,6.9
Josh Jacobs (LV),2020,16,13,69,5.3,15,0,0,0,2,0,0.0,0,0,6.9
Ke'Shawn Vaughn (TB),2020,16,15,62,4.1,14,0,0,1,2,7,7.0,0,0,6.9
Antonio Gibson (WAS),2020,16,10,61,6.1,22,1,0,3,4,8,2.7,0,0,6.9
Mike Boone (HOU),2020,16,1,4,4.0,4,0,1,0,0,0,0.0,0,0,6.4
Nyheim Hines (BUF),2020,16,8,44,5.5,11,0,0,4,4,20,5.0,0,0,6.4
Darrell Henderson Jr. (FA),2020,16,12,62,5.2,23,1,0,0,0,0,0.0,0,0,6.2
Brian Hill (FA),2020,16,7,36,5.1,17,0,0,3,3,25,8.3,0,0,6.1
Frank Gore (FA),2020,16,14,48,3.4,7,0,0,1,1,5,5.0,0,0,5.3
Wayne Gallman Jr. (FA),2020,16,6,27,4.5,9,0,0,2,2,26,13.0,0,0,5.3
Devin Singletary (HOU),2020,16,10,36,3.6,11,0,0,2,2,16,8.0,0,0,5.2
Ito Smith (FA),2020,16,10,46,4.6,14,0,0,1,1,5,5.0,0,0,5.1
Todd Gurley II (FA),2020,16,4,16,4.0,6,0,0,3,3,34,11.3,0,0,5.0
D'Andre Swift (DET),2020,16,10,45,4.5,14,0,0,4,5,25,6.3,0,1,5.0
La'Mical Perine (KC),2020,16,9,30,3.3,9,0,0,1,2,14,14.0,0,0,4.4
Le'Veon Bell (FA),2020,16,7,30,4.3,11,0,0,1,3,9,9.0,0,0,3.9
Rodney Smith (FA),2020,16,7,23,3.3,7,0,0,2,2,15,7.5,0,0,3.8
J.J. Taylor (NE),2020,16,6,38,6.3,28,1,0,0,0,0,0.0,0,0,3.8
James White (FA),2020,16,4,14,3.5,8,0,0,3,3,23,7.7,0,0,3.7
Malcolm Brown (FA),2020,16,7,27,3.9,12,0,0,1,3,8,8.0,0,0,3.5
Jerick McKinnon (FA),2020,16,1,4,4.0,4,0,0,3,4,28,9.3,0,0,3.2
Carlos Hyde (FA),2020,16,2,8,4.0,6,0,0,1,1,18,18.0,0,0,2.6
Kalen Ballage (FA),2020,16,4,14,3.5,5,0,0,2,3,12,6.0,0,0,2.6
Royce Freeman (FA),2020,16,2,16,8.0,10,0,0,2,2,7,3.5,0,0,2.3
Jalen Richard (FA),2020,16,2,19,9.5,18,0,0,1,1,4,4.0,0,0,2.3
Tony Pollard (DAL),2020,16,9,12,1.3,7,0,0,1,2,8,8.0,0,0,2.0
Devontae Booker (FA),2020,16,6,11,1.8,3,0,0,2,2,8,4.0,0,0,1.9
Boston Scott (PHI),2020,16,2,17,8.5,12,0,0,0,0,0,0.0,0,0,1.7
Kerryon Johnson (FA),2020,16,0,0,0.0,0,0,0,2,2,17,8.5,0,0,1.7
LeVante Bellamy (FA),2020,16,3,11,3.7,8,0,0,1,1,5,5.0,0,0,1.6
Dion Lewis (FA),2020,16,1,15,15.0,15,0,0,0,0,0,0.0,0,0,1.5
Keith Smith (ATL),2020,16,0,0,0.0,0,0,0,2,2,14,7.0,0,0,1.4
Michael Burton (DEN),2020,16,2,10,5.0,7,0,0,1,1,4,4.0,0,0,1.4
Ty Johnson (NYJ),2020,16,2,13,6.5,7,0,0,0,0,0,0.0,0,0,1.3
Alfred Morris (FA),2020,16,3,4,1.3,2,0,0,1,1,9,9.0,0,0,1.3
Ameer Abdullah (LV),2020,16,1,13,13.0,13,0,0,0,1,0,0.0,0,0,1.3
Adrian Peterson (FA),2020,16,4,10,2.5,9,0,0,0,0,0,0.0,0,0,1.0
Peyton Barber (FA),2020,16,1,10,10.0,10,0,0,0,0,0,0.0,0,0,1.0
Rashaad Penny (PHI),2020,16,3,9,3.0,6,0,0,0,0,0,0.0,0,0,0.9
Jordan Howard (FA),2020,16,3,8,2.7,5,0,0,0,0,0,0.0,0,0,0.8
Chase Edmonds (TB),2020,16,0,0,0.0,0,0,0,2,3,8,4.0,0,0,0.8
Craig Reynolds (DET),2020,16,1,4,4.0,4,0,0,1,1,3,3.0,0,0,0.7
Trayveon Williams (CIN),2020,16,2,6,3.0,6,0,0,0,0,0,0.0,0,0,0.6
Jeremy McNichols (PIT),2020,16,0,0,0.0,0,0,0,1,1,6,6.0,0,0,0.6
LeSean McCoy (FA),2020,16,0,0,0.0,0,0,0,1,1,5,5.0,0,0,0.5
Devine Ozigbo (FA),2020,16,1,1,1.0,1,0,0,1,1,3,3.0,0,0,0.4
Justin Jackson (FA),2020,16,2,4,2.0,4,0,0,0,0,0,0.0,0,0,0.4
Alex Armah Jr. (WAS),2020,16,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Darrynton Evans (CHI),2020,16,1,3,3.0,3,0,0,0,2,0,0.0,0,0,0.3
Tevin Coleman (FA),2020,16,2,3,1.5,3,0,0,1,1,0,0.0,0,0,0.3
Salvon Ahmed (MIA),2020,16,6,2,0.3,5,0,0,1,1,1,1.0,0,0,0.3
Darwin Thompson (SEA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Benny Snell Jr. (FA),2020,16,6,0,0.0,2,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jakob Johnson (LV),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Khari Blasingame (CHI),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dontrell Hilliard (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Laird (TB),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dexter Williams (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Justice Hill (BAL),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Sewo Olonilua (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Rico Dowdle (DAL),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jake Bargas (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Gabe Nabers (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nathan Cottrell (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jonathan Ward (TEN),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Scottie Phillips (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Xavier Jones (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Bruce Miller (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Anthony Sherman (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2020,16,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kenjon Barner (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Corey Clement (ARI),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D.J. Foster (FA),2020,16,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andy Janovich (FA),2020,16,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Derek Watt (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dwayne Washington (NO),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Wilkins (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jaylen Samuels (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trenton Cannon (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2020,16,2,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Josh Adams (FA),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Matt Breida (NYG),2020,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ty Montgomery (NE),2020,16,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Jonathan Taylor (IND),2020,17,30,253,8.4,56,9,2,1,2,1,1.0,0,0,37.4
Derrick Henry (TEN),2020,17,34,250,7.4,52,8,2,0,0,0,0.0,0,1,35.0
J.K. Dobbins (BAL),2020,17,13,160,12.3,72,6,2,0,0,0,0.0,0,0,28.0
Alexander Mattison (MIN),2020,17,21,95,4.5,20,1,1,3,3,50,16.7,1,0,26.5
Darwin Thompson (SEA),2020,17,14,45,3.2,10,0,1,7,7,65,9.3,1,0,23.0
Josh Jacobs (LV),2020,17,15,89,5.9,28,1,2,0,1,0,0.0,0,0,20.9
Jeff Wilson Jr. (MIA),2020,17,20,76,3.8,18,0,1,3,7,12,4.0,1,0,20.8
Antonio Williams (FA),2020,17,12,63,5.3,18,0,2,1,1,20,20.0,0,0,20.3
Sony Michel (FA),2020,17,16,76,4.8,13,0,0,3,3,60,20.0,1,0,19.6
David Montgomery (DET),2020,17,22,69,3.1,8,0,1,9,9,63,7.0,0,0,19.2
David Johnson (FA),2020,17,14,84,6.0,26,1,1,3,5,36,12.0,0,0,18.0
Melvin Gordon III (FA),2020,17,26,93,3.6,15,0,1,4,6,17,4.3,0,0,17.0
Nick Chubb (CLE),2020,17,14,108,7.7,47,3,1,0,1,0,0.0,0,0,16.8
Aaron Jones (GB),2020,17,11,42,3.8,10,0,1,4,5,43,10.8,0,0,14.5
Ronald Jones II (DAL),2020,17,12,78,6.5,16,0,1,0,0,0,0.0,0,0,13.8
Myles Gaskin (MIA),2020,17,7,20,2.9,7,0,1,4,5,57,14.3,0,0,13.7
Brian Hill (FA),2020,17,9,94,10.4,62,4,0,3,3,42,14.0,0,0,13.6
D'Andre Swift (DET),2020,17,12,54,4.5,13,0,1,3,3,16,5.3,0,0,13.0
Justin Jackson (FA),2020,17,9,72,8.0,34,2,0,1,2,32,32.0,0,0,12.4
Adrian Peterson (FA),2020,17,7,63,9.0,38,2,1,0,0,0,0.0,0,0,12.3
Ezekiel Elliott (FA),2020,17,14,42,3.0,13,0,1,3,4,19,6.3,0,0,12.1
Josh Adams (FA),2020,17,11,47,4.3,10,0,1,2,4,12,6.0,0,0,11.9
Austin Ekeler (LAC),2020,17,7,18,2.6,6,0,0,6,7,33,5.5,1,0,11.1
Salvon Ahmed (MIA),2020,17,6,29,4.8,16,0,1,3,3,19,6.3,0,0,10.8
Ty Montgomery (NE),2020,17,18,105,5.8,36,2,0,1,2,2,2.0,0,0,10.7
Rodney Smith (FA),2020,17,10,40,4.0,8,0,1,1,1,4,4.0,0,0,10.4
Kalen Ballage (FA),2020,17,13,36,2.8,9,0,1,0,0,0,0.0,0,0,9.6
James White (FA),2020,17,0,0,0.0,0,0,0,4,7,31,7.8,1,0,9.1
Alex Collins (FA),2020,17,5,29,5.8,8,0,1,0,0,0,0.0,0,0,8.9
Chris Carson (FA),2020,17,11,44,4.0,9,0,0,2,2,39,19.5,0,0,8.3
Antonio Gibson (WAS),2020,17,19,75,3.9,13,0,0,1,1,6,6.0,0,0,8.1
Boston Scott (PHI),2020,17,15,65,4.3,20,1,0,2,5,14,7.0,0,0,7.9
Trayveon Williams (CIN),2020,17,4,74,18.5,55,4,0,1,1,3,3.0,0,0,7.7
Dare Ogunbowale (HOU),2020,17,14,50,3.6,11,0,0,4,7,22,5.5,0,0,7.2
Jonathan Ward (TEN),2020,17,0,0,0.0,0,0,0,1,1,11,11.0,1,0,7.1
Gus Edwards (BAL),2020,17,12,60,5.0,11,0,0,1,1,10,10.0,0,0,7.0
Ty Johnson (NYJ),2020,17,11,45,4.1,9,0,0,2,2,23,11.5,0,0,6.8
Ameer Abdullah (LV),2020,17,0,0,0.0,0,0,0,3,3,7,2.3,1,0,6.7
Nyheim Hines (BUF),2020,17,2,17,8.5,20,1,0,6,7,50,8.3,0,0,6.7
Cam Akers (LAR),2020,17,21,34,1.6,10,0,0,4,4,52,13.0,0,1,6.6
Wayne Gallman Jr. (FA),2020,17,11,65,5.9,14,0,0,0,0,0,0.0,0,0,6.5
James Conner (ARI),2020,17,9,37,4.1,9,0,0,5,8,25,5.0,0,0,6.2
Kenyan Drake (FA),2020,17,10,36,3.6,12,0,0,3,3,15,5.0,0,0,5.1
Samaje Perine (DEN),2020,17,9,51,5.7,15,0,0,0,0,0,0.0,0,0,5.1
C.J. Ham (MIN),2020,17,0,0,0.0,0,0,0,2,3,44,22.0,0,0,4.4
Kareem Hunt (FA),2020,17,10,37,3.7,12,0,0,1,1,4,4.0,0,0,4.1
Theo Riddick (FA),2020,17,0,0,0.0,0,0,0,4,5,40,10.0,0,0,4.0
Mark Ingram II (FA),2020,17,9,39,4.3,16,0,0,0,0,0,0.0,0,0,3.9
Todd Gurley II (FA),2020,17,9,18,2.0,5,0,0,1,2,17,17.0,0,0,3.5
Tony Pollard (DAL),2020,17,5,15,3.0,6,0,0,3,5,19,6.3,0,0,3.4
J.D. McKissic (FA),2020,17,2,0,0.0,3,0,0,5,8,30,6.0,0,0,3.0
Mike Boone (HOU),2020,17,5,29,5.8,19,0,0,0,0,0,0.0,0,0,2.9
Leonard Fournette (FA),2020,17,5,13,2.6,6,0,0,2,2,14,7.0,0,0,2.7
Jamaal Williams (NO),2020,17,5,26,5.2,14,0,0,0,0,0,0.0,0,0,2.6
Chase Edmonds (TB),2020,17,3,-3,-1.0,3,0,0,2,2,28,14.0,0,0,2.5
Royce Freeman (FA),2020,17,2,21,10.5,20,1,0,1,1,1,1.0,0,0,2.2
Justice Hill (BAL),2020,17,2,21,10.5,16,0,0,0,0,0,0.0,0,0,2.1
Zack Moss (IND),2020,17,3,8,2.7,4,0,0,1,1,13,13.0,0,0,2.1
Rashaad Penny (PHI),2020,17,6,19,3.2,7,0,0,0,0,0,0.0,0,0,1.9
Malcolm Brown (FA),2020,17,3,20,6.7,12,0,0,1,1,-2,-2.0,0,0,1.8
Anthony McFarland Jr. (PIT),2020,17,5,17,3.4,6,0,0,0,1,0,0.0,0,0,1.7
Ito Smith (FA),2020,17,3,9,3.0,5,0,0,1,4,7,7.0,0,0,1.6
Devontae Booker (FA),2020,17,5,16,3.2,6,0,0,0,0,0,0.0,0,0,1.6
Tony Jones Jr. (DEN),2020,17,3,13,4.3,6,0,0,0,0,0,0.0,0,0,1.3
Devin Singletary (HOU),2020,17,3,7,2.3,5,0,0,1,1,6,6.0,0,0,1.3
Alfred Morris (FA),2020,17,5,12,2.4,5,0,0,0,1,0,0.0,0,0,1.2
Peyton Barber (FA),2020,17,4,10,2.5,3,0,0,0,0,0,0.0,0,0,1.0
Benny Snell Jr. (FA),2020,17,3,10,3.3,6,0,0,0,0,0,0.0,0,0,1.0
Corey Clement (ARI),2020,17,1,1,1.0,1,0,0,1,1,7,7.0,0,0,0.8
Giovani Bernard (FA),2020,17,3,7,2.3,4,0,0,0,1,0,0.0,0,0,0.7
Dion Lewis (FA),2020,17,1,7,7.0,7,0,0,0,1,0,0.0,0,0,0.7
Jerick McKinnon (FA),2020,17,0,0,0.0,0,0,0,1,1,6,6.0,0,0,0.6
Anthony Sherman (FA),2020,17,1,6,6.0,6,0,0,0,0,0,0.0,0,0,0.6
Gabe Nabers (FA),2020,17,0,0,0.0,0,0,0,1,1,5,5.0,0,0,0.5
Jason Huntley (PIT),2020,17,2,5,2.5,5,0,0,1,1,0,0.0,0,0,0.5
Kyle Juszczyk (SF),2020,17,1,0,0.0,0,0,0,1,2,4,4.0,0,0,0.4
AJ Dillon (GB),2020,17,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Darrel Williams (FA),2020,17,0,0,0.0,0,0,0,1,1,2,2.0,0,0,0.2
Devine Ozigbo (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jakob Johnson (LV),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Austin Walter (LV),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Khari Blasingame (CHI),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dontrell Hilliard (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Laird (TB),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Rico Dowdle (DAL),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nathan Cottrell (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Raymond Calais (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darrynton Evans (CHI),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ke'Shawn Vaughn (TB),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
LeVante Bellamy (FA),2020,17,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Scottie Phillips (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.J. Taylor (NE),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Xavier Jones (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Joshua Kelley (LAC),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2020,17,4,18,4.5,7,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jeremy McNichols (PIT),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D.J. Foster (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andy Janovich (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jaylen Samuels (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kerryon Johnson (FA),2020,17,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Ryan Nall (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trenton Cannon (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2020,17,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Matt Breida (NYG),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Tevin Coleman (FA),2020,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Artavis Pierce (FA),2020,17,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,-0.1
