,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
Brian Hill (FA),2019,13,4,13,3.3,8,0,0,3,3,24,8.0,0,0,3.7
Tarik Cohen (FA),2019,13,3,9,3.0,5,0,0,4,4,26,6.5,0,0,3.5
Aaron Jones (GB),2019,13,11,18,1.6,9,0,0,4,6,13,3.3,0,0,3.1
Malcolm Brown (FA),2019,13,6,30,5.0,12,0,0,0,1,0,0.0,0,0,3.0
Chris Thompson (FA),2019,13,3,14,4.7,9,0,0,1,2,15,15.0,0,0,2.9
Travis Homer (CHI),2019,13,1,29,29.0,29,1,0,0,0,0,0.0,0,0,2.9
Ty Johnson (NYJ),2019,13,3,12,4.0,5,0,0,3,3,17,5.7,0,0,2.9
Myles Gaskin (MIA),2019,13,2,20,10.0,11,0,0,1,1,6,6.0,0,0,2.6
Jonathan Williams (WAS),2019,13,8,14,1.8,10,0,0,1,1,11,11.0,0,0,2.5
Frank Gore (FA),2019,13,9,11,1.2,5,0,0,1,1,14,14.0,0,0,2.5
David Johnson (FA),2019,13,4,15,3.8,9,0,0,2,2,9,4.5,0,0,2.4
Royce Freeman (FA),2019,13,5,11,2.2,5,0,0,4,4,13,3.3,0,0,2.4
J.D. McKissic (FA),2019,13,2,9,4.5,9,0,0,3,3,15,5.0,0,0,2.4
Carlos Hyde (FA),2019,13,10,17,1.7,4,0,0,1,1,5,5.0,0,0,2.2
Gus Edwards (BAL),2019,13,6,15,2.5,4,0,0,1,1,7,7.0,0,0,2.2
C.J. Ham (MIN),2019,13,0,0,0.0,0,0,0,2,2,42,21.0,0,1,2.2
Bilal Powell (FA),2019,13,4,14,3.5,6,0,0,2,2,4,2.0,0,0,1.8
Darrell Henderson Jr. (FA),2019,13,4,17,4.3,13,0,0,0,0,0,0.0,0,0,1.7
Alec Ingold (MIA),2019,13,1,4,4.0,4,0,0,2,2,13,6.5,0,0,1.7
Tevin Coleman (FA),2019,13,5,6,1.2,2,0,0,1,1,9,9.0,0,0,1.5
Rex Burkhead (FA),2019,13,3,15,5.0,10,0,0,0,1,0,0.0,0,0,1.5
Giovani Bernard (FA),2019,13,1,4,4.0,4,0,0,1,2,8,8.0,0,0,1.2
Dare Ogunbowale (HOU),2019,13,1,0,0.0,0,0,0,2,2,12,6.0,0,0,1.2
Kerrith Whyte Jr. (FA),2019,13,3,10,3.3,5,0,0,0,0,0,0.0,0,0,1.0
Jay Ajayi (FA),2019,13,2,9,4.5,8,0,0,0,0,0,0.0,0,0,0.9
Dion Lewis (FA),2019,13,0,0,0.0,0,0,0,1,1,9,9.0,0,0,0.9
Ty Montgomery (NE),2019,13,1,7,7.0,7,0,0,1,1,1,1.0,0,0,0.8
Jalen Richard (FA),2019,13,1,2,2.0,2,0,0,1,2,6,6.0,0,0,0.8
Ronald Jones II (DAL),2019,13,6,8,1.3,5,0,0,0,0,0,0.0,0,0,0.8
Tony Pollard (DAL),2019,13,3,7,2.3,4,0,0,0,1,0,0.0,0,0,0.7
Anthony Sherman (FA),2019,13,1,0,0.0,0,0,0,1,1,7,7.0,0,0,0.7
Jeff Wilson Jr. (MIA),2019,13,0,0,0.0,0,0,0,1,1,7,7.0,0,0,0.7
Kenjon Barner (FA),2019,13,0,0,0.0,0,0,0,2,2,6,3.0,0,0,0.6
Javorius Allen (FA),2019,13,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
Keith Smith (ATL),2019,13,2,4,2.0,3,0,0,0,1,0,0.0,0,0,0.4
Justice Hill (BAL),2019,13,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Patrick Ricard (BAL),2019,13,0,0,0.0,0,0,0,1,2,2,2.0,0,0,0.2
T.J. Logan (FA),2019,13,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Alex Armah Jr. (WAS),2019,13,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Latavius Murray (FA),2019,13,4,2,0.5,1,0,0,0,0,0,0.0,0,0,0.2
Elijhaa Penny (FA),2019,13,2,2,1.0,2,0,0,0,1,0,0.0,0,0,0.2
Khari Blasingame (CHI),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2019,13,0,0,0.0,0,0,0,1,1,11,11.0,0,0,0.0
Cullen Gillaspia (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chandler Cox (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Devine Ozigbo (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
De'Lance Turner (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dontrell Hilliard (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Qadree Ollison (JAC),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryquell Armstead (FA),2019,13,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Taiwan Jones (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kyle Juszczyk (SF),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jamize Olawale (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandon Bolden (LV),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandin Bryant (BUF),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Devontae Booker (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Danny Vitale (FA),2019,13,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Dwayne Washington (NO),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Boston Scott (PHI),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chase Edmonds (TB),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Reggie Bonnafon (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Boone (HOU),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kalen Ballage (FA),2019,13,3,0,0.0,1,0,0,0,1,0,0.0,0,0,0.0
Trey Edmunds (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick DiMarco (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Burton (DEN),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Davis (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ameer Abdullah (LV),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troymaine Pope (FA),2019,13,0,0,0.0,0,0,0,0,0,0,0.0,0,1,-2.0
Austin Ekeler (LAC),2019,14,8,101,12.6,35,4,0,4,5,112,28.0,1,0,27.3
Aaron Jones (GB),2019,14,16,134,8.4,42,4,1,6,7,58,9.7,0,0,25.2
Joe Mixon (CIN),2019,14,23,146,6.3,26,1,1,3,4,40,13.3,0,0,24.6
Derrick Henry (TEN),2019,14,18,103,5.7,24,1,2,1,1,6,6.0,0,0,22.9
Raheem Mostert (MIA),2019,14,10,69,6.9,19,0,1,2,2,40,20.0,1,0,22.9
Ezekiel Elliott (FA),2019,14,19,81,4.3,31,2,2,2,5,12,6.0,0,0,21.3
Boston Scott (PHI),2019,14,10,59,5.9,25,1,1,6,6,69,11.5,0,0,18.8
Todd Gurley II (FA),2019,14,23,79,3.4,23,1,1,4,4,34,8.5,0,0,17.3
DeAndre Washington (FA),2019,14,14,53,3.8,14,0,1,6,7,43,7.2,0,0,15.6
Devonta Freeman (FA),2019,14,17,84,4.9,13,0,1,4,4,10,2.5,0,0,15.4
Melvin Gordon III (FA),2019,14,12,55,4.6,17,0,1,5,5,29,5.8,0,0,14.4
Adrian Peterson (FA),2019,14,20,76,3.8,13,0,1,0,0,0,0.0,0,0,13.6
Christian McCaffrey (SF),2019,14,11,53,4.8,11,0,0,11,12,82,7.5,0,0,13.5
Dalvin Cook (MIN),2019,14,18,62,3.4,9,0,1,2,2,13,6.5,0,0,13.5
Kareem Hunt (FA),2019,14,9,28,3.1,7,0,1,2,2,40,20.0,0,0,12.8
Brian Hill (FA),2019,14,9,62,6.9,27,1,1,0,0,0,0.0,0,0,12.2
Devin Singletary (HOU),2019,14,17,89,5.2,38,2,0,6,8,29,4.8,0,0,11.8
Nick Chubb (CLE),2019,14,15,106,7.1,57,4,0,1,1,11,11.0,0,0,11.7
Phillip Lindsay (FA),2019,14,16,51,3.2,8,0,1,2,2,4,2.0,0,0,11.5
David Johnson (FA),2019,14,3,19,6.3,9,0,0,2,2,34,17.0,1,0,11.3
Marlon Mack (FA),2019,14,13,38,2.9,13,0,1,0,0,0,0.0,0,0,9.8
Latavius Murray (FA),2019,14,7,69,9.9,18,0,0,2,3,25,12.5,0,0,9.4
Royce Freeman (FA),2019,14,8,24,3.0,11,0,0,2,2,8,4.0,1,0,9.2
Chris Carson (FA),2019,14,15,76,5.1,13,0,0,3,4,15,5.0,0,0,9.1
Bilal Powell (FA),2019,14,19,74,3.9,11,0,0,2,3,14,7.0,0,0,8.8
Patrick Laird (TB),2019,14,15,48,3.2,16,0,0,4,5,38,9.5,0,0,8.6
Malcolm Brown (FA),2019,14,5,21,4.2,17,0,1,0,0,0,0.0,0,0,8.1
Mark Ingram II (FA),2019,14,15,50,3.3,9,0,0,3,3,29,9.7,0,0,7.9
Carlos Hyde (FA),2019,14,14,73,5.2,13,0,0,2,3,5,2.5,0,0,7.8
James White (FA),2019,14,6,33,5.5,19,0,0,5,7,27,5.4,0,0,7.4
Bo Scarbrough (FA),2019,14,19,65,3.4,7,0,0,1,3,5,5.0,0,0,7.0
Brandon Bolden (LV),2019,14,1,10,10.0,10,0,1,0,0,0,0.0,0,0,7.0
Miles Sanders (CAR),2019,14,15,45,3.0,10,0,0,4,5,24,6.0,0,0,6.9
Saquon Barkley (NYG),2019,14,17,66,3.9,11,0,0,3,4,1,0.3,0,0,6.7
Kenyan Drake (FA),2019,14,11,37,3.4,10,0,0,3,3,30,10.0,0,0,6.7
David Montgomery (DET),2019,14,20,86,4.3,20,1,0,0,1,0,0.0,0,1,6.6
Alexander Mattison (MIN),2019,14,14,46,3.3,9,0,0,2,2,18,9.0,0,0,6.4
Derek Watt (FA),2019,14,2,4,2.0,3,0,1,0,0,0,0.0,0,0,6.4
Leonard Fournette (FA),2019,14,15,50,3.3,11,0,0,3,6,13,4.3,0,0,6.3
Ty Montgomery (NE),2019,14,9,31,3.4,9,0,0,3,3,30,10.0,0,0,6.1
Ronald Jones II (DAL),2019,14,11,36,3.3,10,0,0,4,5,23,5.8,0,0,5.9
Matt Breida (NYG),2019,14,6,54,9.0,28,1,0,1,1,4,4.0,0,0,5.8
Peyton Barber (FA),2019,14,11,34,3.1,11,0,0,2,2,19,9.5,0,0,5.3
Kerrith Whyte Jr. (FA),2019,14,5,41,8.2,13,0,0,1,1,9,9.0,0,0,5.0
Khari Blasingame (CHI),2019,14,0,0,0.0,0,0,0,2,2,47,23.5,0,0,4.7
Giovani Bernard (FA),2019,14,4,15,3.8,13,0,0,2,3,31,15.5,0,0,4.6
Jalen Richard (FA),2019,14,7,28,4.0,10,0,0,2,3,18,9.0,0,0,4.6
Duke Johnson Jr. (FA),2019,14,1,5,5.0,5,0,0,6,8,40,6.7,0,0,4.5
LeSean McCoy (FA),2019,14,11,39,3.5,13,0,0,1,3,4,4.0,0,0,4.3
Chris Thompson (FA),2019,14,0,0,0.0,0,0,0,7,8,43,6.1,0,0,4.3
Darwin Thompson (SEA),2019,14,4,7,1.8,4,0,0,4,5,36,9.0,0,0,4.3
Derrius Guice (FA),2019,14,5,42,8.4,23,1,0,0,0,0,0.0,0,0,4.2
Jaylen Samuels (FA),2019,14,7,16,2.3,9,0,0,2,2,18,9.0,0,0,3.4
Tarik Cohen (FA),2019,14,3,7,2.3,6,0,0,6,6,24,4.0,0,0,3.1
Dion Lewis (FA),2019,14,9,26,2.9,6,0,0,1,1,5,5.0,0,0,3.1
Dare Ogunbowale (HOU),2019,14,0,0,0.0,0,0,0,5,5,48,9.6,0,1,2.8
C.J. Ham (MIN),2019,14,1,0,0.0,0,0,0,1,1,25,25.0,0,0,2.5
Justin Jackson (FA),2019,14,3,25,8.3,14,0,0,0,0,0,0.0,0,0,2.5
Jamaal Williams (NO),2019,14,7,24,3.4,7,0,0,0,1,0,0.0,0,0,2.4
Devontae Booker (FA),2019,14,0,0,0.0,0,0,0,2,2,24,12.0,0,0,2.4
Alvin Kamara (NO),2019,14,13,25,1.9,17,0,0,4,6,18,4.5,0,1,2.3
Kyle Juszczyk (SF),2019,14,0,0,0.0,0,0,0,3,3,22,7.3,0,0,2.2
Benny Snell Jr. (FA),2019,14,16,41,2.6,9,0,0,0,0,0,0.0,0,1,2.1
Gus Edwards (BAL),2019,14,4,20,5.0,7,0,0,0,0,0,0.0,0,0,2.0
J.D. McKissic (FA),2019,14,1,2,2.0,2,0,0,4,4,16,4.0,0,0,1.8
Rashaad Penny (PHI),2019,14,0,0,0.0,0,0,0,1,1,16,16.0,0,0,1.6
Rex Burkhead (FA),2019,14,7,15,2.1,5,0,0,0,1,0,0.0,0,0,1.5
Mike Boone (HOU),2019,14,5,13,2.6,4,0,0,0,0,0,0.0,0,0,1.3
Myles Gaskin (MIA),2019,14,4,5,1.3,6,0,0,1,2,6,6.0,0,0,1.1
Ty Johnson (NYJ),2019,14,2,3,1.5,5,0,0,1,1,7,7.0,0,0,1.0
Chase Edmonds (TB),2019,14,1,9,9.0,9,0,0,0,2,0,0.0,0,0,0.9
Sony Michel (FA),2019,14,5,8,1.6,3,0,0,1,1,1,1.0,0,0,0.9
Justice Hill (BAL),2019,14,3,8,2.7,9,0,0,0,0,0,0.0,0,0,0.8
Ryquell Armstead (FA),2019,14,2,7,3.5,4,0,0,0,2,0,0.0,0,0,0.7
Trey Edmunds (FA),2019,14,0,0,0.0,0,0,0,1,1,7,7.0,0,0,0.7
Frank Gore (FA),2019,14,4,6,1.5,6,0,0,0,0,0,0.0,0,0,0.6
Reggie Bonnafon (FA),2019,14,1,6,6.0,6,0,0,0,0,0,0.0,0,0,0.6
Qadree Ollison (JAC),2019,14,4,6,1.5,3,0,0,0,0,0,0.0,0,0,0.6
Tevin Coleman (FA),2019,14,3,6,2.0,6,0,0,0,0,0,0.0,0,0,0.6
Nyheim Hines (BUF),2019,14,4,1,0.3,5,0,0,4,5,24,6.0,0,1,0.5
Jay Ajayi (FA),2019,14,2,5,2.5,3,0,0,0,1,0,0.0,0,0,0.5
Wendell Smallwood (FA),2019,14,2,4,2.0,4,0,0,0,0,0,0.0,0,0,0.4
C.J. Prosise (FA),2019,14,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Ameer Abdullah (LV),2019,14,0,0,0.0,0,0,0,1,1,2,2.0,0,0,0.2
Spencer Ware (FA),2019,14,5,11,2.2,6,0,0,1,2,-9,-9.0,0,0,0.2
Jordan Wilkins (FA),2019,14,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
Andrew Beck (HOU),2019,14,0,0,0.0,0,0,0,1,1,29,29.0,0,0,0.0
Cullen Gillaspia (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chandler Cox (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Devine Ozigbo (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
De'Lance Turner (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Travis Homer (CHI),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darrell Henderson Jr. (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dontrell Hilliard (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Anthony Sherman (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2019,14,1,-5,-5.0,0,0,0,1,1,33,33.0,0,0,0.0
Kenjon Barner (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jamize Olawale (FA),2019,14,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Brandin Bryant (BUF),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troymaine Pope (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,14,0,0,0.0,0,0,0,3,3,56,18.7,0,0,0.0
Tyler Ervin (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jonathan Williams (WAS),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Danny Vitale (FA),2019,14,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Dwayne Washington (NO),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick DiMarco (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Zach Zenner (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Burton (DEN),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Javorius Allen (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Davis (FA),2019,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2019,14,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,-0.1
Kenyan Drake (FA),2019,15,22,137,6.2,21,1,4,1,1,9,9.0,0,0,38.6
Christian McCaffrey (SF),2019,15,19,87,4.6,15,0,2,8,10,88,11.0,0,0,29.5
Miles Sanders (CAR),2019,15,19,122,6.4,56,4,1,6,6,50,8.3,1,0,29.2
Ezekiel Elliott (FA),2019,15,24,117,4.9,15,0,2,3,4,43,14.3,0,0,28.0
Saquon Barkley (NYG),2019,15,24,112,4.7,12,0,2,4,5,31,7.8,0,0,26.3
Chris Carson (FA),2019,15,24,133,5.5,23,1,2,1,2,4,4.0,0,0,25.7
Mark Ingram II (FA),2019,15,13,76,5.8,29,1,1,1,2,10,10.0,1,0,22.6
Nick Chubb (CLE),2019,15,17,127,7.5,33,3,1,3,3,21,7.0,0,0,20.8
Tony Pollard (DAL),2019,15,12,131,10.9,44,6,1,2,2,12,6.0,0,0,20.3
Todd Gurley II (FA),2019,15,11,20,1.8,8,0,1,3,6,18,6.0,1,0,17.8
Mike Boone (HOU),2019,15,13,56,4.3,10,0,2,0,0,0,0.0,0,0,17.6
Aaron Jones (GB),2019,15,13,51,3.9,21,1,2,0,0,0,0.0,0,0,17.1
Carlos Hyde (FA),2019,15,26,104,4.0,11,0,1,0,0,0,0.0,0,0,16.4
Joe Mixon (CIN),2019,15,25,136,5.4,29,1,0,3,3,20,6.7,0,0,15.6
Adrian Peterson (FA),2019,15,16,66,4.1,14,0,1,3,3,25,8.3,0,0,15.1
Wes Hills (FA),2019,15,10,21,2.1,15,0,2,2,2,1,0.5,0,0,14.2
James White (FA),2019,15,3,13,4.3,13,0,0,3,4,49,16.3,1,0,12.2
Rex Burkhead (FA),2019,15,6,53,8.8,33,2,1,2,2,6,3.0,0,0,11.9
James Conner (ARI),2019,15,8,42,5.3,17,0,0,4,5,9,2.3,1,0,11.1
Josh Jacobs (LV),2019,15,24,89,3.7,9,0,0,2,3,20,10.0,0,0,10.9
Sony Michel (FA),2019,15,19,89,4.7,12,0,0,1,2,14,14.0,0,0,10.3
Raheem Mostert (MIA),2019,15,14,54,3.9,8,0,1,1,2,5,5.0,0,1,9.9
Alvin Kamara (NO),2019,15,14,66,4.7,15,0,0,5,5,23,4.6,0,0,8.9
Le'Veon Bell (FA),2019,15,21,87,4.1,15,0,0,2,2,1,0.5,0,0,8.8
Javorius Allen (FA),2019,15,8,28,3.5,19,0,1,0,0,0,0.0,0,0,8.8
Derrick Henry (TEN),2019,15,21,86,4.1,23,1,0,0,1,0,0.0,0,0,8.6
Tarik Cohen (FA),2019,15,8,28,3.5,8,0,0,7,10,57,8.1,0,0,8.5
Austin Ekeler (LAC),2019,15,7,19,2.7,11,0,0,5,7,62,12.4,0,0,8.1
Dion Lewis (FA),2019,15,3,10,3.3,6,0,0,1,1,11,11.0,1,0,8.1
Jordan Wilkins (FA),2019,15,3,10,3.3,5,0,1,1,3,7,7.0,0,0,7.7
Kareem Hunt (FA),2019,15,4,14,3.5,6,0,0,8,9,62,7.8,0,0,7.6
Leonard Fournette (FA),2019,15,15,42,2.8,17,0,0,5,7,31,6.2,0,0,7.3
Myles Gaskin (MIA),2019,15,9,43,4.8,27,1,0,2,3,29,14.5,0,0,7.2
Devin Singletary (HOU),2019,15,21,87,4.1,15,0,0,2,3,2,1.0,0,1,6.9
Kyle Juszczyk (SF),2019,15,2,1,0.5,2,0,0,2,2,6,3.0,1,0,6.7
Boston Scott (PHI),2019,15,6,26,4.3,6,0,0,7,7,39,5.6,0,0,6.5
Qadree Ollison (JAC),2019,15,1,1,1.0,1,0,1,0,0,0,0.0,0,0,6.1
Devonta Freeman (FA),2019,15,12,39,3.3,11,0,0,2,3,16,8.0,0,0,5.5
Patrick Laird (TB),2019,15,12,46,3.8,18,0,0,2,5,8,4.0,0,0,5.4
Latavius Murray (FA),2019,15,9,29,3.2,8,0,0,2,3,20,10.0,0,0,4.9
Ronald Jones II (DAL),2019,15,11,23,2.1,6,0,0,1,3,26,26.0,0,0,4.9
David Montgomery (DET),2019,15,14,39,2.8,8,0,0,1,1,10,10.0,0,0,4.9
Dalvin Cook (MIN),2019,15,9,27,3.0,8,0,0,3,3,16,5.3,0,0,4.3
Tevin Coleman (FA),2019,15,4,40,10.0,37,2,0,0,1,0,0.0,0,0,4.0
Peyton Barber (FA),2019,15,10,17,1.7,4,0,0,2,2,23,11.5,0,0,4.0
Darwin Thompson (SEA),2019,15,8,38,4.8,12,0,0,1,1,1,1.0,0,0,3.9
Giovani Bernard (FA),2019,15,5,27,5.4,17,0,0,2,2,10,5.0,0,0,3.7
Jalen Richard (FA),2019,15,1,11,11.0,11,0,0,2,3,25,12.5,0,0,3.6
Gus Edwards (BAL),2019,15,5,35,7.0,28,1,0,0,0,0,0.0,0,0,3.5
Spencer Ware (FA),2019,15,7,26,3.7,5,0,0,2,2,9,4.5,0,0,3.5
Jamaal Williams (NO),2019,15,8,26,3.3,6,0,0,1,1,7,7.0,0,0,3.3
Phillip Lindsay (FA),2019,15,7,32,4.6,13,0,0,0,2,0,0.0,0,0,3.2
Chris Thompson (FA),2019,15,0,0,0.0,0,0,0,2,3,26,13.0,0,0,2.6
Royce Freeman (FA),2019,15,5,12,2.4,8,0,0,4,4,14,3.5,0,0,2.6
Ameer Abdullah (LV),2019,15,5,25,5.0,11,0,0,0,2,0,0.0,0,0,2.5
C.J. Prosise (FA),2019,15,5,15,3.0,7,0,0,1,1,10,10.0,0,0,2.5
Melvin Gordon III (FA),2019,15,7,28,4.0,12,0,0,5,7,36,7.2,0,2,2.4
Duke Johnson Jr. (FA),2019,15,2,4,2.0,3,0,0,2,3,19,9.5,0,0,2.3
Alec Ingold (MIA),2019,15,0,0,0.0,0,0,0,3,3,22,7.3,0,0,2.2
DeAndre Washington (FA),2019,15,6,16,2.7,9,0,0,2,3,6,3.0,0,0,2.2
Dwayne Washington (NO),2019,15,3,20,6.7,12,0,0,0,0,0,0.0,0,0,2.0
Marlon Mack (FA),2019,15,11,19,1.7,7,0,0,0,0,0,0.0,0,0,1.9
C.J. Ham (MIN),2019,15,1,5,5.0,5,0,0,3,3,13,4.3,0,0,1.8
Justin Jackson (FA),2019,15,5,15,3.0,5,0,0,2,2,2,1.0,0,0,1.7
Brian Hill (FA),2019,15,1,16,16.0,16,0,0,0,0,0,0.0,0,0,1.6
LeSean McCoy (FA),2019,15,6,16,2.7,10,0,0,0,0,0,0.0,0,0,1.6
Dare Ogunbowale (HOU),2019,15,1,3,3.0,3,0,0,1,1,13,13.0,0,0,1.6
Frank Gore (FA),2019,15,10,15,1.5,9,0,0,0,0,0,0.0,0,0,1.5
Justice Hill (BAL),2019,15,4,15,3.8,9,0,0,0,0,0,0.0,0,0,1.5
Nyheim Hines (BUF),2019,15,2,10,5.0,5,0,0,2,2,2,1.0,0,0,1.2
Ty Montgomery (NE),2019,15,2,5,2.5,4,0,0,1,1,5,5.0,0,0,1.0
Josh Ferguson (FA),2019,15,3,9,3.0,7,0,0,0,0,0,0.0,0,0,0.9
J.D. McKissic (FA),2019,15,1,2,2.0,2,0,0,2,3,7,3.5,0,0,0.9
Travis Homer (CHI),2019,15,2,7,3.5,5,0,0,0,0,0,0.0,0,0,0.7
David Johnson (FA),2019,15,3,6,2.0,5,0,0,0,0,0,0.0,0,0,0.6
Devontae Booker (FA),2019,15,1,5,5.0,5,0,0,0,0,0,0.0,0,0,0.5
Kerrith Whyte Jr. (FA),2019,15,1,5,5.0,5,0,0,0,0,0,0.0,0,0,0.5
Zach Line (FA),2019,15,2,4,2.0,3,0,0,0,0,0,0.0,0,0,0.4
Jaylen Samuels (FA),2019,15,2,-1,-0.5,2,0,0,1,1,5,5.0,0,0,0.4
Benny Snell Jr. (FA),2019,15,2,1,0.5,2,0,0,0,0,0,0.0,0,0,0.1
Ryquell Armstead (FA),2019,15,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
Cullen Gillaspia (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Khari Blasingame (CHI),2019,15,0,0,0.0,0,0,0,1,1,0,0.0,0,0,0.0
Andrew Beck (HOU),2019,15,0,0,0.0,0,0,0,2,3,13,6.5,0,0,0.0
Devine Ozigbo (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
